price_id,date,material_code,material_category,sub_category,city,unit,buying_price_informal,quoted_price_formal,spread_pct,market_range_low,market_range_high,benchmark_recycler_id,source
PRC0086806,2026-03-02,BAT-BTN,Battery,Button / coin cell,Nagpur,kg,26.41,32.62,23.51,23.77,35.23,REC1001,synthetic_calibrated
PRC0086075,2026-03-02,BAT-BTN,Battery,Button / coin cell,Nashik,kg,30.04,37.1,23.5,27.04,40.07,REC1042,synthetic_calibrated
PRC0084613,2026-03-02,BAT-BTN,Battery,Button / coin cell,Pimpri-Chinchwad,kg,29.46,36.38,23.49,26.51,39.29,REC1009,synthetic_calibrated
PRC0083882,2026-03-02,BAT-BTN,Battery,Button / coin cell,Pune,kg,30.05,37.11,23.49,27.04,40.08,REC1000,synthetic_calibrated
PRC0074379,2026-03-02,BAT-LI,Battery,Li-ion laptop / phone pack,Aurangabad,kg,72.9,93.93,28.85,65.61,101.44,REC1038,synthetic_calibrated
PRC0072186,2026-03-02,BAT-LI,Battery,Li-ion laptop / phone pack,Mumbai,kg,92.09,118.65,28.84,82.88,128.14,REC1003,synthetic_calibrated
PRC0073648,2026-03-02,BAT-LI,Battery,Li-ion laptop / phone pack,Nagpur,kg,83.98,108.21,28.85,75.58,116.87,REC1001,synthetic_calibrated
PRC0072917,2026-03-02,BAT-LI,Battery,Li-ion laptop / phone pack,Nashik,kg,83.25,107.26,28.84,74.92,115.84,REC1042,synthetic_calibrated
PRC0071455,2026-03-02,BAT-LI,Battery,Li-ion laptop / phone pack,Pimpri-Chinchwad,kg,83.63,107.75,28.84,75.27,116.37,REC1009,synthetic_calibrated
PRC0070724,2026-03-02,BAT-LI,Battery,Li-ion laptop / phone pack,Pune,kg,93.5,120.47,28.84,84.15,130.11,REC1000,synthetic_calibrated
PRC0083151,2026-03-02,BAT-NIMH,Battery,Ni-MH,Aurangabad,kg,50.85,60.63,19.23,45.76,65.48,REC1038,synthetic_calibrated
PRC0080958,2026-03-02,BAT-NIMH,Battery,Ni-MH,Mumbai,kg,56.92,67.87,19.24,51.23,73.3,REC1003,synthetic_calibrated
PRC0082420,2026-03-02,BAT-NIMH,Battery,Ni-MH,Nagpur,kg,52.29,62.35,19.24,47.06,67.34,REC1001,synthetic_calibrated
PRC0081689,2026-03-02,BAT-NIMH,Battery,Ni-MH,Nashik,kg,52.56,62.67,19.24,47.3,67.68,REC1042,synthetic_calibrated
PRC0080227,2026-03-02,BAT-NIMH,Battery,Ni-MH,Pimpri-Chinchwad,kg,52.07,62.08,19.22,46.86,67.05,REC1009,synthetic_calibrated
PRC0079496,2026-03-02,BAT-NIMH,Battery,Ni-MH,Pune,kg,53.79,64.13,19.22,48.41,69.26,REC1000,synthetic_calibrated
PRC0078765,2026-03-02,BAT-PB,Battery,Lead-acid,Aurangabad,kg,65.71,74.13,12.81,59.14,80.06,REC1038,synthetic_calibrated
PRC0076572,2026-03-02,BAT-PB,Battery,Lead-acid,Mumbai,kg,73.28,82.68,12.83,65.95,89.29,REC1003,synthetic_calibrated
PRC0078034,2026-03-02,BAT-PB,Battery,Lead-acid,Nagpur,kg,64.08,72.3,12.83,57.67,78.08,REC1001,synthetic_calibrated
PRC0077303,2026-03-02,BAT-PB,Battery,Lead-acid,Nashik,kg,68.86,77.69,12.82,61.97,83.91,REC1042,synthetic_calibrated
PRC0075841,2026-03-02,BAT-PB,Battery,Lead-acid,Pimpri-Chinchwad,kg,72.52,81.82,12.82,65.27,88.37,REC1009,synthetic_calibrated
PRC0075110,2026-03-02,BAT-PB,Battery,Lead-acid,Pune,kg,72.42,81.7,12.81,65.18,88.24,REC1000,synthetic_calibrated
PRC0065607,2026-03-02,CBL-AL,Cable,Aluminium cable,Aurangabad,kg,98.18,104.52,6.46,88.36,112.88,REC1038,synthetic_calibrated
PRC0063414,2026-03-02,CBL-AL,Cable,Aluminium cable,Mumbai,kg,102.78,109.41,6.45,92.5,118.16,REC1003,synthetic_calibrated
PRC0064876,2026-03-02,CBL-AL,Cable,Aluminium cable,Nagpur,kg,94.64,100.75,6.46,85.18,108.81,REC1001,synthetic_calibrated
PRC0064145,2026-03-02,CBL-AL,Cable,Aluminium cable,Nashik,kg,101.46,108.01,6.46,91.31,116.65,REC1042,synthetic_calibrated
PRC0062683,2026-03-02,CBL-AL,Cable,Aluminium cable,Pimpri-Chinchwad,kg,101.4,107.95,6.46,91.26,116.59,REC1009,synthetic_calibrated
PRC0061952,2026-03-02,CBL-AL,Cable,Aluminium cable,Pune,kg,100.35,106.83,6.46,90.32,115.38,REC1000,synthetic_calibrated
PRC0061221,2026-03-02,CBL-ARM,Cable,Armoured / data cable,Aurangabad,kg,119.73,128.75,7.53,107.76,139.05,REC1038,synthetic_calibrated
PRC0059028,2026-03-02,CBL-ARM,Cable,Armoured / data cable,Mumbai,kg,137.57,147.93,7.53,123.81,159.76,REC1003,synthetic_calibrated
PRC0060490,2026-03-02,CBL-ARM,Cable,Armoured / data cable,Nagpur,kg,122.98,132.24,7.53,110.68,142.82,REC1001,synthetic_calibrated
PRC0059759,2026-03-02,CBL-ARM,Cable,Armoured / data cable,Nashik,kg,125.5,134.95,7.53,112.95,145.75,REC1042,synthetic_calibrated
PRC0058297,2026-03-02,CBL-ARM,Cable,Armoured / data cable,Pimpri-Chinchwad,kg,128.34,138.0,7.53,115.51,149.04,REC1009,synthetic_calibrated
PRC0057566,2026-03-02,CBL-ARM,Cable,Armoured / data cable,Pune,kg,128.85,138.55,7.53,115.96,149.63,REC1000,synthetic_calibrated
PRC0056835,2026-03-02,CBL-CU,Cable,Copper household wire,Aurangabad,kg,257.41,271.26,5.38,231.67,292.96,REC1038,synthetic_calibrated
PRC0054642,2026-03-02,CBL-CU,Cable,Copper household wire,Mumbai,kg,267.26,281.64,5.38,240.53,304.17,REC1003,synthetic_calibrated
PRC0056104,2026-03-02,CBL-CU,Cable,Copper household wire,Nagpur,kg,247.47,260.78,5.38,222.72,281.64,REC1001,synthetic_calibrated
PRC0055373,2026-03-02,CBL-CU,Cable,Copper household wire,Nashik,kg,276.82,291.71,5.38,249.14,315.05,REC1042,synthetic_calibrated
PRC0053911,2026-03-02,CBL-CU,Cable,Copper household wire,Pimpri-Chinchwad,kg,278.12,293.08,5.38,250.31,316.53,REC1009,synthetic_calibrated
PRC0053180,2026-03-02,CBL-CU,Cable,Copper household wire,Pune,kg,263.68,277.86,5.38,237.31,300.09,REC1000,synthetic_calibrated
PRC0069993,2026-03-02,CBL-MIX,Cable,Mixed insulated,Aurangabad,kg,71.5,78.42,9.68,64.35,84.69,REC1038,synthetic_calibrated
PRC0067800,2026-03-02,CBL-MIX,Cable,Mixed insulated,Mumbai,kg,80.27,88.04,9.68,72.24,95.08,REC1003,synthetic_calibrated
PRC0069262,2026-03-02,CBL-MIX,Cable,Mixed insulated,Nagpur,kg,71.01,77.89,9.69,63.91,84.12,REC1001,synthetic_calibrated
PRC0068531,2026-03-02,CBL-MIX,Cable,Mixed insulated,Nashik,kg,74.26,81.45,9.68,66.83,87.97,REC1042,synthetic_calibrated
PRC0067069,2026-03-02,CBL-MIX,Cable,Mixed insulated,Pimpri-Chinchwad,kg,76.49,83.9,9.69,68.84,90.61,REC1009,synthetic_calibrated
PRC0066338,2026-03-02,CBL-MIX,Cable,Mixed insulated,Pune,kg,74.59,81.81,9.68,67.13,88.35,REC1000,synthetic_calibrated
PRC0004203,2026-03-02,CRT-CTV,CRT,Colour TV tube,Aurangabad,kg,12.92,17.21,33.2,11.63,18.59,REC1038,synthetic_calibrated
PRC0002010,2026-03-02,CRT-CTV,CRT,Colour TV tube,Mumbai,kg,14.03,18.69,33.21,12.63,20.19,REC1003,synthetic_calibrated
PRC0003472,2026-03-02,CRT-CTV,CRT,Colour TV tube,Nagpur,kg,13.04,17.37,33.21,11.74,18.76,REC1001,synthetic_calibrated
PRC0002741,2026-03-02,CRT-CTV,CRT,Colour TV tube,Nashik,kg,12.9,17.19,33.26,11.61,18.57,REC1042,synthetic_calibrated
PRC0001279,2026-03-02,CRT-CTV,CRT,Colour TV tube,Pimpri-Chinchwad,kg,13.52,18.01,33.21,12.17,19.45,REC1009,synthetic_calibrated
PRC0000548,2026-03-02,CRT-CTV,CRT,Colour TV tube,Pune,kg,13.8,18.38,33.19,12.42,19.85,REC1000,synthetic_calibrated
PRC0008589,2026-03-02,CRT-MON,CRT,Monochrome monitor tube,Aurangabad,kg,9.16,12.01,31.11,8.24,12.97,REC1038,synthetic_calibrated
PRC0006396,2026-03-02,CRT-MON,CRT,Monochrome monitor tube,Mumbai,kg,10.01,13.12,31.07,9.01,14.17,REC1003,synthetic_calibrated
PRC0007858,2026-03-02,CRT-MON,CRT,Monochrome monitor tube,Nagpur,kg,9.26,12.14,31.1,8.33,13.11,REC1001,synthetic_calibrated
PRC0007127,2026-03-02,CRT-MON,CRT,Monochrome monitor tube,Nashik,kg,9.54,12.51,31.13,8.59,13.51,REC1042,synthetic_calibrated
PRC0005665,2026-03-02,CRT-MON,CRT,Monochrome monitor tube,Pimpri-Chinchwad,kg,10.02,13.13,31.04,9.02,14.18,REC1009,synthetic_calibrated
PRC0004934,2026-03-02,CRT-MON,CRT,Monochrome monitor tube,Pune,kg,9.77,12.81,31.12,8.79,13.83,REC1000,synthetic_calibrated
PRC0012975,2026-03-02,CRT-YOK,CRT,Deflection yoke,Aurangabad,kg,42.55,48.93,14.99,38.3,52.84,REC1038,synthetic_calibrated
PRC0010782,2026-03-02,CRT-YOK,CRT,Deflection yoke,Mumbai,kg,49.19,56.57,15.0,44.27,61.1,REC1003,synthetic_calibrated
PRC0012244,2026-03-02,CRT-YOK,CRT,Deflection yoke,Nagpur,kg,41.87,48.15,15.0,37.68,52.0,REC1001,synthetic_calibrated
PRC0011513,2026-03-02,CRT-YOK,CRT,Deflection yoke,Nashik,kg,41.73,47.99,15.0,37.56,51.83,REC1042,synthetic_calibrated
PRC0010051,2026-03-02,CRT-YOK,CRT,Deflection yoke,Pimpri-Chinchwad,kg,47.05,54.11,15.01,42.34,58.44,REC1009,synthetic_calibrated
PRC0009320,2026-03-02,CRT-YOK,CRT,Deflection yoke,Pune,kg,44.89,51.63,15.01,40.4,55.76,REC1000,synthetic_calibrated
PRC0030519,2026-03-02,LCD-BLA,LCD/LED panel,Backlight assembly,Aurangabad,kg,40.52,47.93,18.29,36.47,51.76,REC1038,synthetic_calibrated
PRC0028326,2026-03-02,LCD-BLA,LCD/LED panel,Backlight assembly,Mumbai,kg,42.56,50.35,18.3,38.3,54.38,REC1003,synthetic_calibrated
PRC0029788,2026-03-02,LCD-BLA,LCD/LED panel,Backlight assembly,Nagpur,kg,40.16,47.51,18.3,36.14,51.31,REC1001,synthetic_calibrated
PRC0029057,2026-03-02,LCD-BLA,LCD/LED panel,Backlight assembly,Nashik,kg,41.34,48.9,18.29,37.21,52.81,REC1042,synthetic_calibrated
PRC0027595,2026-03-02,LCD-BLA,LCD/LED panel,Backlight assembly,Pimpri-Chinchwad,kg,43.67,51.66,18.3,39.3,55.79,REC1009,synthetic_calibrated
PRC0026864,2026-03-02,LCD-BLA,LCD/LED panel,Backlight assembly,Pune,kg,44.56,52.71,18.29,40.1,56.93,REC1000,synthetic_calibrated
PRC0017361,2026-03-02,LCD-LAP,LCD/LED panel,Laptop panel,Aurangabad,kg,35.56,43.6,22.61,32.0,47.09,REC1038,synthetic_calibrated
PRC0015168,2026-03-02,LCD-LAP,LCD/LED panel,Laptop panel,Mumbai,kg,39.89,48.9,22.59,35.9,52.81,REC1003,synthetic_calibrated
PRC0016630,2026-03-02,LCD-LAP,LCD/LED panel,Laptop panel,Nagpur,kg,35.42,43.42,22.59,31.88,46.89,REC1001,synthetic_calibrated
PRC0015899,2026-03-02,LCD-LAP,LCD/LED panel,Laptop panel,Nashik,kg,35.28,43.25,22.59,31.75,46.71,REC1042,synthetic_calibrated
PRC0014437,2026-03-02,LCD-LAP,LCD/LED panel,Laptop panel,Pimpri-Chinchwad,kg,38.07,46.67,22.59,34.26,50.4,REC1009,synthetic_calibrated
PRC0013706,2026-03-02,LCD-LAP,LCD/LED panel,Laptop panel,Pune,kg,38.02,46.61,22.59,34.22,50.34,REC1000,synthetic_calibrated
PRC0021747,2026-03-02,LCD-MON,LCD/LED panel,Monitor panel,Aurangabad,kg,29.36,35.68,21.53,26.42,38.53,REC1038,synthetic_calibrated
PRC0019554,2026-03-02,LCD-MON,LCD/LED panel,Monitor panel,Mumbai,kg,33.18,40.32,21.52,29.86,43.55,REC1003,synthetic_calibrated
PRC0021016,2026-03-02,LCD-MON,LCD/LED panel,Monitor panel,Nagpur,kg,29.64,36.02,21.52,26.68,38.9,REC1001,synthetic_calibrated
PRC0020285,2026-03-02,LCD-MON,LCD/LED panel,Monitor panel,Nashik,kg,30.92,37.57,21.51,27.83,40.58,REC1042,synthetic_calibrated
PRC0018823,2026-03-02,LCD-MON,LCD/LED panel,Monitor panel,Pimpri-Chinchwad,kg,32.32,39.28,21.53,29.09,42.42,REC1009,synthetic_calibrated
PRC0018092,2026-03-02,LCD-MON,LCD/LED panel,Monitor panel,Pune,kg,32.5,39.49,21.51,29.25,42.65,REC1000,synthetic_calibrated
PRC0026133,2026-03-02,LCD-TV,LCD/LED panel,TV panel,Aurangabad,kg,24.97,30.08,20.46,22.47,32.49,REC1038,synthetic_calibrated
PRC0023940,2026-03-02,LCD-TV,LCD/LED panel,TV panel,Mumbai,kg,27.09,32.63,20.45,24.38,35.24,REC1003,synthetic_calibrated
PRC0025402,2026-03-02,LCD-TV,LCD/LED panel,TV panel,Nagpur,kg,25.79,31.06,20.43,23.21,33.54,REC1001,synthetic_calibrated
PRC0024671,2026-03-02,LCD-TV,LCD/LED panel,TV panel,Nashik,kg,25.63,30.87,20.44,23.07,33.34,REC1042,synthetic_calibrated
PRC0023209,2026-03-02,LCD-TV,LCD/LED panel,TV panel,Pimpri-Chinchwad,kg,26.02,31.34,20.45,23.42,33.85,REC1009,synthetic_calibrated
PRC0022478,2026-03-02,LCD-TV,LCD/LED panel,TV panel,Pune,kg,26.47,31.88,20.44,23.82,34.43,REC1000,synthetic_calibrated
PRC0105081,2026-03-02,MTR-CMP,Motor & magnet-bearing,Compressor motor,Aurangabad,kg,53.59,63.39,18.29,48.23,68.46,REC1038,synthetic_calibrated
PRC0102888,2026-03-02,MTR-CMP,Motor & magnet-bearing,Compressor motor,Mumbai,kg,63.13,74.68,18.3,56.82,80.65,REC1003,synthetic_calibrated
PRC0104350,2026-03-02,MTR-CMP,Motor & magnet-bearing,Compressor motor,Nagpur,kg,56.86,67.26,18.29,51.17,72.64,REC1001,synthetic_calibrated
PRC0103619,2026-03-02,MTR-CMP,Motor & magnet-bearing,Compressor motor,Nashik,kg,56.82,67.21,18.29,51.14,72.59,REC1042,synthetic_calibrated
PRC0102157,2026-03-02,MTR-CMP,Motor & magnet-bearing,Compressor motor,Pimpri-Chinchwad,kg,57.19,67.65,18.29,51.47,73.06,REC1009,synthetic_calibrated
PRC0101426,2026-03-02,MTR-CMP,Motor & magnet-bearing,Compressor motor,Pune,kg,58.61,69.33,18.29,52.75,74.88,REC1000,synthetic_calibrated
PRC0091923,2026-03-02,MTR-HDD,Motor & magnet-bearing,HDD assembly,Aurangabad,kg,130.85,164.63,25.82,117.76,177.8,REC1038,synthetic_calibrated
PRC0089730,2026-03-02,MTR-HDD,Motor & magnet-bearing,HDD assembly,Mumbai,kg,148.55,186.9,25.82,133.7,201.85,REC1003,synthetic_calibrated
PRC0091192,2026-03-02,MTR-HDD,Motor & magnet-bearing,HDD assembly,Nagpur,kg,137.6,173.13,25.82,123.84,186.98,REC1001,synthetic_calibrated
PRC0090461,2026-03-02,MTR-HDD,Motor & magnet-bearing,HDD assembly,Nashik,kg,138.49,174.25,25.82,124.64,188.19,REC1042,synthetic_calibrated
PRC0088999,2026-03-02,MTR-HDD,Motor & magnet-bearing,HDD assembly,Pimpri-Chinchwad,kg,139.65,175.71,25.82,125.68,189.77,REC1009,synthetic_calibrated
PRC0088268,2026-03-02,MTR-HDD,Motor & magnet-bearing,HDD assembly,Pune,kg,139.76,175.84,25.82,125.78,189.91,REC1000,synthetic_calibrated
PRC0100695,2026-03-02,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Aurangabad,kg,64.73,77.96,20.44,58.26,84.2,REC1038,synthetic_calibrated
PRC0098502,2026-03-02,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Mumbai,kg,75.01,90.34,20.44,67.51,97.57,REC1003,synthetic_calibrated
PRC0099964,2026-03-02,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Nagpur,kg,66.91,80.59,20.45,60.22,87.04,REC1001,synthetic_calibrated
PRC0099233,2026-03-02,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Nashik,kg,69.03,83.14,20.44,62.13,89.79,REC1042,synthetic_calibrated
PRC0097771,2026-03-02,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Pimpri-Chinchwad,kg,71.16,85.71,20.45,64.04,92.57,REC1009,synthetic_calibrated
PRC0097040,2026-03-02,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Pune,kg,72.29,87.07,20.45,65.06,94.04,REC1000,synthetic_calibrated
PRC0096309,2026-03-02,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Aurangabad,kg,90.36,112.72,24.75,81.32,121.74,REC1038,synthetic_calibrated
PRC0094116,2026-03-02,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Mumbai,kg,102.97,128.45,24.75,92.67,138.73,REC1003,synthetic_calibrated
PRC0095578,2026-03-02,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Nagpur,kg,90.71,113.15,24.74,81.64,122.2,REC1001,synthetic_calibrated
PRC0094847,2026-03-02,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Nashik,kg,91.49,114.13,24.75,82.34,123.26,REC1042,synthetic_calibrated
PRC0093385,2026-03-02,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Pimpri-Chinchwad,kg,94.04,117.31,24.74,84.64,126.69,REC1009,synthetic_calibrated
PRC0092654,2026-03-02,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Pune,kg,93.92,117.16,24.74,84.53,126.53,REC1000,synthetic_calibrated
PRC0043677,2026-03-02,PCB-GPU,PCB,GPU / add-on card,Aurangabad,kg,771.83,980.74,27.07,694.65,1059.2,REC1038,synthetic_calibrated
PRC0041484,2026-03-02,PCB-GPU,PCB,GPU / add-on card,Mumbai,kg,828.32,1052.51,27.07,745.49,1136.71,REC1003,synthetic_calibrated
PRC0042946,2026-03-02,PCB-GPU,PCB,GPU / add-on card,Nagpur,kg,753.22,957.09,27.07,677.9,1033.66,REC1001,synthetic_calibrated
PRC0042215,2026-03-02,PCB-GPU,PCB,GPU / add-on card,Nashik,kg,785.9,998.61,27.07,707.31,1078.5,REC1042,synthetic_calibrated
PRC0040753,2026-03-02,PCB-GPU,PCB,GPU / add-on card,Pimpri-Chinchwad,kg,774.95,984.7,27.07,697.46,1063.48,REC1009,synthetic_calibrated
PRC0040022,2026-03-02,PCB-GPU,PCB,GPU / add-on card,Pune,kg,770.89,979.54,27.07,693.8,1057.9,REC1000,synthetic_calibrated
PRC0048063,2026-03-02,PCB-LOW,PCB,TV / appliance board (low grade),Aurangabad,kg,121.4,158.2,30.31,109.26,170.86,REC1038,synthetic_calibrated
PRC0045870,2026-03-02,PCB-LOW,PCB,TV / appliance board (low grade),Mumbai,kg,144.07,187.74,30.31,129.66,202.76,REC1003,synthetic_calibrated
PRC0047332,2026-03-02,PCB-LOW,PCB,TV / appliance board (low grade),Nagpur,kg,127.93,166.71,30.31,115.14,180.05,REC1001,synthetic_calibrated
PRC0046601,2026-03-02,PCB-LOW,PCB,TV / appliance board (low grade),Nashik,kg,127.94,166.72,30.31,115.15,180.06,REC1042,synthetic_calibrated
PRC0045139,2026-03-02,PCB-LOW,PCB,TV / appliance board (low grade),Pimpri-Chinchwad,kg,134.34,175.06,30.31,120.91,189.06,REC1009,synthetic_calibrated
PRC0044408,2026-03-02,PCB-LOW,PCB,TV / appliance board (low grade),Pune,kg,137.9,179.7,30.31,124.11,194.08,REC1000,synthetic_calibrated
PRC0034905,2026-03-02,PCB-MBH,PCB,Motherboard (high grade),Aurangabad,kg,571.41,732.26,28.15,514.27,790.84,REC1038,synthetic_calibrated
PRC0032712,2026-03-02,PCB-MBH,PCB,Motherboard (high grade),Mumbai,kg,626.93,803.4,28.15,564.24,867.67,REC1003,synthetic_calibrated
PRC0034174,2026-03-02,PCB-MBH,PCB,Motherboard (high grade),Nagpur,kg,624.23,799.94,28.15,561.81,863.94,REC1001,synthetic_calibrated
PRC0033443,2026-03-02,PCB-MBH,PCB,Motherboard (high grade),Nashik,kg,593.48,760.54,28.15,534.13,821.38,REC1042,synthetic_calibrated
PRC0031981,2026-03-02,PCB-MBH,PCB,Motherboard (high grade),Pimpri-Chinchwad,kg,643.59,824.75,28.15,579.23,890.73,REC1009,synthetic_calibrated
PRC0031250,2026-03-02,PCB-MBH,PCB,Motherboard (high grade),Pune,kg,623.69,799.25,28.15,561.32,863.19,REC1000,synthetic_calibrated
PRC0052449,2026-03-02,PCB-MIX,PCB,Mixed populated board,Aurangabad,kg,322.68,417.0,29.23,290.41,450.36,REC1038,synthetic_calibrated
PRC0050256,2026-03-02,PCB-MIX,PCB,Mixed populated board,Mumbai,kg,365.36,472.16,29.23,328.82,509.93,REC1003,synthetic_calibrated
PRC0051718,2026-03-02,PCB-MIX,PCB,Mixed populated board,Nagpur,kg,328.81,424.93,29.23,295.93,458.92,REC1001,synthetic_calibrated
PRC0050987,2026-03-02,PCB-MIX,PCB,Mixed populated board,Nashik,kg,334.78,432.64,29.23,301.3,467.25,REC1042,synthetic_calibrated
PRC0049525,2026-03-02,PCB-MIX,PCB,Mixed populated board,Pimpri-Chinchwad,kg,327.88,423.72,29.23,295.09,457.62,REC1009,synthetic_calibrated
PRC0048794,2026-03-02,PCB-MIX,PCB,Mixed populated board,Pune,kg,337.87,436.63,29.23,304.08,471.56,REC1000,synthetic_calibrated
PRC0039291,2026-03-02,PCB-RAM,PCB,RAM / gold-finger,Aurangabad,kg,1904.0,2398.73,25.98,1713.6,2590.63,REC1038,synthetic_calibrated
PRC0037098,2026-03-02,PCB-RAM,PCB,RAM / gold-finger,Mumbai,kg,2034.0,2562.51,25.98,1830.6,2767.51,REC1003,synthetic_calibrated
PRC0038560,2026-03-02,PCB-RAM,PCB,RAM / gold-finger,Nagpur,kg,2228.71,2807.81,25.98,2005.84,3032.43,REC1001,synthetic_calibrated
PRC0037829,2026-03-02,PCB-RAM,PCB,RAM / gold-finger,Nashik,kg,2020.58,2545.6,25.98,1818.52,2749.25,REC1042,synthetic_calibrated
PRC0036367,2026-03-02,PCB-RAM,PCB,RAM / gold-finger,Pimpri-Chinchwad,kg,1836.14,2313.23,25.98,1652.53,2498.29,REC1009,synthetic_calibrated
PRC0035636,2026-03-02,PCB-RAM,PCB,RAM / gold-finger,Pune,kg,1998.31,2517.54,25.98,1798.48,2718.94,REC1000,synthetic_calibrated
PRC0109467,2026-03-02,PLA-ABS,Mixed plastic,ABS casing,Aurangabad,kg,31.9,35.67,11.82,28.71,38.52,REC1038,synthetic_calibrated
PRC0107274,2026-03-02,PLA-ABS,Mixed plastic,ABS casing,Mumbai,kg,35.2,39.36,11.82,31.68,42.51,REC1003,synthetic_calibrated
PRC0108736,2026-03-02,PLA-ABS,Mixed plastic,ABS casing,Nagpur,kg,30.93,34.58,11.8,27.84,37.35,REC1001,synthetic_calibrated
PRC0108005,2026-03-02,PLA-ABS,Mixed plastic,ABS casing,Nashik,kg,31.83,35.59,11.81,28.65,38.44,REC1042,synthetic_calibrated
PRC0106543,2026-03-02,PLA-ABS,Mixed plastic,ABS casing,Pimpri-Chinchwad,kg,33.34,37.28,11.82,30.01,40.26,REC1009,synthetic_calibrated
PRC0105812,2026-03-02,PLA-ABS,Mixed plastic,ABS casing,Pune,kg,34.26,38.31,11.82,30.83,41.37,REC1000,synthetic_calibrated
PRC0113853,2026-03-02,PLA-HIPS,Mixed plastic,HIPS,Aurangabad,kg,24.34,26.95,10.72,21.91,29.11,REC1038,synthetic_calibrated
PRC0111660,2026-03-02,PLA-HIPS,Mixed plastic,HIPS,Mumbai,kg,26.85,29.73,10.73,24.17,32.11,REC1003,synthetic_calibrated
PRC0113122,2026-03-02,PLA-HIPS,Mixed plastic,HIPS,Nagpur,kg,24.2,26.8,10.74,21.78,28.94,REC1001,synthetic_calibrated
PRC0112391,2026-03-02,PLA-HIPS,Mixed plastic,HIPS,Nashik,kg,25.3,28.02,10.75,22.77,30.26,REC1042,synthetic_calibrated
PRC0110929,2026-03-02,PLA-HIPS,Mixed plastic,HIPS,Pimpri-Chinchwad,kg,25.71,28.47,10.74,23.14,30.75,REC1009,synthetic_calibrated
PRC0110198,2026-03-02,PLA-HIPS,Mixed plastic,HIPS,Pune,kg,26.75,29.62,10.73,24.08,31.99,REC1000,synthetic_calibrated
PRC0122625,2026-03-02,PLA-MIX,Mixed plastic,Mixed dirty,Aurangabad,kg,11.43,12.53,9.62,10.29,13.53,REC1038,synthetic_calibrated
PRC0120432,2026-03-02,PLA-MIX,Mixed plastic,Mixed dirty,Mumbai,kg,12.73,13.96,9.66,11.46,15.08,REC1003,synthetic_calibrated
PRC0121894,2026-03-02,PLA-MIX,Mixed plastic,Mixed dirty,Nagpur,kg,11.25,12.34,9.69,10.12,13.33,REC1001,synthetic_calibrated
PRC0121163,2026-03-02,PLA-MIX,Mixed plastic,Mixed dirty,Nashik,kg,11.56,12.68,9.69,10.4,13.69,REC1042,synthetic_calibrated
PRC0119701,2026-03-02,PLA-MIX,Mixed plastic,Mixed dirty,Pimpri-Chinchwad,kg,12.01,13.17,9.66,10.81,14.22,REC1009,synthetic_calibrated
PRC0118970,2026-03-02,PLA-MIX,Mixed plastic,Mixed dirty,Pune,kg,12.2,13.38,9.67,10.98,14.45,REC1000,synthetic_calibrated
PRC0118239,2026-03-02,PLA-PCABS,Mixed plastic,PC/ABS blend,Aurangabad,kg,35.25,39.79,12.88,31.72,42.97,REC1038,synthetic_calibrated
PRC0116046,2026-03-02,PLA-PCABS,Mixed plastic,PC/ABS blend,Mumbai,kg,37.83,42.7,12.87,34.05,46.12,REC1003,synthetic_calibrated
PRC0117508,2026-03-02,PLA-PCABS,Mixed plastic,PC/ABS blend,Nagpur,kg,34.47,38.91,12.88,31.02,42.02,REC1001,synthetic_calibrated
PRC0116777,2026-03-02,PLA-PCABS,Mixed plastic,PC/ABS blend,Nashik,kg,35.22,39.76,12.89,31.7,42.94,REC1042,synthetic_calibrated
PRC0115315,2026-03-02,PLA-PCABS,Mixed plastic,PC/ABS blend,Pimpri-Chinchwad,kg,36.18,40.84,12.88,32.56,44.11,REC1009,synthetic_calibrated
PRC0114584,2026-03-02,PLA-PCABS,Mixed plastic,PC/ABS blend,Pune,kg,37.48,42.31,12.89,33.73,45.69,REC1000,synthetic_calibrated
PRC0087538,2026-03-03,BAT-BTN,Battery,Button / coin cell,Aurangabad,kg,26.39,32.58,23.46,23.75,35.19,REC1038,synthetic_calibrated
PRC0085345,2026-03-03,BAT-BTN,Battery,Button / coin cell,Mumbai,kg,30.48,37.63,23.46,27.43,40.64,REC1003,synthetic_calibrated
PRC0086807,2026-03-03,BAT-BTN,Battery,Button / coin cell,Nagpur,kg,29.18,36.02,23.44,26.26,38.9,REC1001,synthetic_calibrated
PRC0086076,2026-03-03,BAT-BTN,Battery,Button / coin cell,Nashik,kg,28.43,35.1,23.46,25.59,37.91,REC1042,synthetic_calibrated
