txn_id,lot_image_ref,lot_id,collector_id,recycler_id,material_category,material_code,weight_kg,weight_verified_kg,quoted_price,final_price,informal_benchmark_value,collection_city,collection_lat,collection_lng,handover_lat,handover_lng,handover_distance_km,quoted_at,handed_over_at,confirmed_at,settled_at,payment_mode,payment_status,txn_status,pickup_by_recycler,recycler_authorisation_at_txn,recycler_authorised_at_txn,is_anomaly,anomaly_type
TXN500085,img/lots/105415.jpg,LOT105415,COL2350,REC1059,Mixed plastic,PLA-PCABS,77.8,80.8,3522.04,3697.13,2838.14,Aurangabad,19.82388,75.294373,19.884991,75.415283,14.36,2025-03-05T01:49,2025-03-07T11:24,2025-03-08T07:16,2025-03-09T06:30,upi,paid,settled,False,active,True,False,
TXN500086,img/lots/114171.jpg,LOT114171,COL2031,REC1029,Motor & magnet-bearing,MTR-SML,5.3,5.6,456.06,488.82,379.27,Pune,18.593241,73.872635,18.798913,74.228936,43.95,2025-03-05T03:12,2025-03-06T13:47,2025-03-06T14:16,2025-03-07T22:32,cash,paid,settled,True,expired,False,False,
TXN500087,img/lots/106827.jpg,LOT106827,COL2031,REC1027,Cable,CBL-MIX,101.2,92.8,8849.9,7879.51,7878.42,Pune,18.560787,73.878252,18.496782,73.904909,7.65,2025-03-05T11:18,2025-03-07T20:57,2025-03-08T05:06,2025-03-08T09:52,cash,paid,settled,False,active,True,False,
TXN500088,img/lots/101986.jpg,LOT101986,COL2057,REC1040,PCB,PCB-MBH,1.2,1.1,856.77,794.63,701.0,Pune,18.520086,73.856111,18.600139,73.85014,8.92,2025-03-05T11:32,2025-03-06T04:39,2025-03-06T17:54,2025-03-10T05:17,upi,paid,settled,False,active,True,False,
TXN500089,img/lots/102936.jpg,LOT102936,COL2234,REC1047,Cable,CBL-CU,58.0,57.1,16271.23,16306.88,16048.6,Pimpri-Chinchwad,18.689356,73.785485,18.665448,73.756097,4.08,2025-03-05T15:20,2025-03-07T21:54,2025-03-08T11:07,2025-03-09T19:15,cash,paid,settled,False,active,True,False,
TXN500090,img/lots/117056.jpg,LOT117056,COL2071,REC1021,CRT,CRT-CTV,67.2,61.0,1297.74,1149.22,1003.3,Pune,18.471478,73.92709,18.795498,73.884911,36.3,2025-03-05T01:42,2025-03-08T19:11,2025-03-08T23:39,2025-03-09T03:31,cash,paid,settled,True,expiring_soon,True,False,
TXN500091,img/lots/108644.jpg,LOT108644,COL2045,REC1021,Mixed plastic,PLA-HIPS,36.8,35.9,1125.31,1120.13,1048.8,Pune,18.526239,73.867329,18.795498,73.884911,30.0,2025-03-04T23:39,,,,cash,not_due,quoted,True,expiring_soon,True,False,
TXN500092,img/lots/110374.jpg,LOT110374,COL2350,REC1038,Cable,CBL-MIX,63.4,62.6,4916.11,4811.94,4401.86,Aurangabad,19.832809,75.365755,19.870816,75.388885,4.87,2025-03-04T19:35,2025-03-06T03:17,2025-03-06T09:46,2025-03-06T10:43,cash,paid,settled,False,active,True,False,
TXN500093,img/lots/104551.jpg,LOT104551,COL2185,REC1042,Mixed plastic,PLA-HIPS,105.5,101.3,3270.61,3136.78,2947.67,Nashik,20.034763,73.727999,20.007228,73.704275,3.94,2025-03-04T19:35,2025-03-08T14:55,2025-03-09T09:48,2025-03-12T09:46,cash,paid,settled,True,active,True,False,
TXN500094,img/lots/118977.jpg,LOT118977,COL2071,REC1072,Motor & magnet-bearing,MTR-SPK,17.5,18.1,2175.87,2267.48,1736.53,Pune,18.569949,73.79457,18.753425,74.24613,51.76,2025-03-05T05:51,2025-03-06T02:09,2025-03-06T16:24,2025-03-10T13:31,cash,paid,settled,False,active,True,False,
TXN500095,img/lots/104662.jpg,LOT104662,COL2349,REC1072,LCD/LED panel,LCD-LAP,1.5,1.5,69.12,70.62,56.14,Pune,18.469766,73.859278,18.753425,74.24613,51.54,2025-03-05T08:50,2025-03-09T03:18,2025-03-09T12:07,2025-03-14T07:14,cash,paid,settled,False,active,True,False,
TXN500096,img/lots/113172.jpg,LOT113172,COL2350,REC1046,Mixed plastic,PLA-ABS,90.7,31.1,3406.19,3259.89,3172.69,Aurangabad,19.94994,75.351904,19.892702,75.483491,15.16,2025-03-05T05:06,2025-03-08T00:47,2025-03-08T10:44,2025-03-08T11:46,cash,paid,settled,False,active,True,True,weight_value_mismatch
TXN500097,img/lots/103955.jpg,LOT103955,COL2278,REC1017,Mixed plastic,PLA-ABS,98.9,91.2,3536.88,3193.0,3298.32,Nagpur,21.152926,79.047993,20.924287,79.001457,25.88,2025-03-05T01:50,2025-03-06T14:44,2025-03-07T07:04,2025-03-08T01:58,cash,paid,settled,True,active,True,False,
TXN500098,img/lots/118579.jpg,LOT118579,COL2345,REC1069,PCB,PCB-LOW,2.8,2.8,449.88,453.68,335.05,Nashik,19.999077,73.786891,19.961843,73.714173,8.65,2025-03-05T12:52,2025-03-06T09:51,,,cash,pending,handed_over,True,active,True,False,
TXN500099,img/lots/109178.jpg,LOT109178,COL2139,REC1031,Battery,BAT-LI,22.9,21.3,2979.83,0.0,2367.4,Mumbai,19.074012,72.878755,19.05,72.861409,3.23,2025-03-05T19:24,,,,upi,not_due,cancelled,True,expiring_soon,True,False,
TXN500100,img/lots/107839.jpg,LOT107839,COL2276,REC1072,Mixed plastic,PLA-HIPS,66.5,69.1,2109.14,2155.26,1895.25,Pune,18.557313,73.86744,20.001793,73.786354,160.84,2025-03-05T10:46,2025-03-06T05:25,2025-03-06T11:35,2025-03-07T01:40,cash,paid,settled,False,active,True,True,impossible_geography
TXN500101,img/lots/104389.jpg,LOT104389,COL2365,REC1049,Cable,CBL-AL,18.7,17.3,2211.35,2085.76,1989.49,Nashik,20.005782,73.823073,20.019415,73.748253,7.96,2025-03-05T14:53,2025-03-07T20:11,2025-03-08T11:39,,upi,pending,confirmed,False,suspended,False,False,
TXN500102,img/lots/105122.jpg,LOT105122,COL2216,REC1040,Cable,CBL-AL,29.2,29.4,3092.73,3159.89,3038.55,Pune,18.434208,73.80738,18.600139,73.85014,18.99,2025-03-05T13:00,2025-03-07T13:40,2025-03-07T16:02,2025-03-10T23:40,cash,paid,settled,False,active,True,False,
TXN500103,img/lots/111501.jpg,LOT111501,COL2350,REC1046,Cable,CBL-MIX,44.6,44.5,3257.9,3219.45,3096.58,Aurangabad,19.818323,75.36243,19.892702,75.483491,15.12,2025-03-05T04:51,2025-03-08T16:02,2025-03-09T03:10,2025-03-09T04:55,cash,paid,settled,False,active,True,False,
TXN500104,img/lots/100754.jpg,LOT100754,COL2226,REC1005,Cable,CBL-AL,3.6,3.7,401.63,396.75,374.62,Pune,18.539603,73.85232,18.508503,73.926714,8.57,2025-03-04T20:05,2025-03-07T15:29,2025-03-08T00:17,2025-03-08T03:18,cash,paid,settled,False,expiring_soon,True,False,
TXN500105,img/lots/114045.jpg,LOT114045,COL2040,REC1069,Battery,BAT-PB,10.2,9.7,935.55,907.41,800.29,Nashik,19.969847,73.784386,19.961843,73.714173,7.39,2025-03-04T19:53,2025-03-07T22:19,2025-03-08T00:49,2025-03-09T14:21,cash,paid,settled,True,active,True,False,
TXN500106,img/lots/107055.jpg,LOT107055,COL2174,REC1012,Mixed plastic,PLA-MIX,95.4,95.6,1436.98,1441.23,1289.81,Mumbai,19.066287,72.92894,19.051579,72.877861,5.61,2025-03-05T05:20,2025-03-08T19:30,2025-03-09T01:39,2025-03-09T02:35,cash,paid,settled,False,active,True,False,
TXN500107,img/lots/100070.jpg,LOT100070,COL2394,REC1038,Motor & magnet-bearing,MTR-SML,2.7,2.5,226.26,212.8,184.46,Aurangabad,19.849569,75.383721,19.870816,75.388885,2.42,2025-03-05T19:40,2025-03-06T04:02,2025-03-06T18:19,2025-03-06T21:19,cash,paid,settled,False,active,True,False,
TXN500108,img/lots/112578.jpg,LOT112578,COL2168,REC1047,PCB,PCB-LOW,5.4,5.1,883.79,826.3,706.75,Pimpri-Chinchwad,18.725625,73.781818,18.665448,73.756097,7.22,2025-03-05T08:08,2025-03-07T12:42,2025-03-08T06:37,,cash,pending,confirmed,False,active,True,False,
TXN500109,img/lots/115872.jpg,LOT115872,COL2025,REC1066,PCB,PCB-GPU,2.1,2.2,1784.6,1840.14,1400.7,Nagpur,21.193361,79.133904,21.249439,78.918489,23.18,2025-03-05T18:49,2025-03-06T09:10,2025-03-06T17:13,2025-03-06T18:59,upi,paid,settled,False,active,True,False,
TXN500110,img/lots/108777.jpg,LOT108777,COL2076,REC1034,Mixed plastic,PLA-PCABS,45.5,47.4,2007.0,2034.01,1857.31,Mumbai,19.031585,72.962681,19.061762,73.088075,13.6,2025-03-05T18:07,2025-03-06T21:17,2025-03-07T14:56,2025-03-08T09:22,upi,paid,settled,True,active,True,False,
TXN500111,img/lots/106908.jpg,LOT106908,COL2254,REC1026,Mixed plastic,PLA-PCABS,15.7,16.2,705.2,716.77,600.05,Pimpri-Chinchwad,18.632283,73.786692,18.610734,73.821535,4.38,2025-03-05T17:15,2025-03-06T01:33,2025-03-06T02:46,2025-03-06T17:00,cash,paid,settled,False,active,True,False,
TXN500112,img/lots/117743.jpg,LOT117743,COL2139,REC1073,PCB,PCB-LOW,25.4,25.3,4208.28,4239.12,3223.01,Mumbai,19.096565,72.902876,19.067752,73.07251,18.11,2025-03-06T10:41,2025-03-09T02:12,2025-03-09T16:35,2025-03-11T12:33,upi,paid,settled,False,active,True,False,
TXN500113,img/lots/116487.jpg,LOT116487,COL2309,REC1046,CRT,CRT-CTV,24.7,24.5,447.22,437.49,349.01,Aurangabad,19.801375,75.304931,19.892702,75.483491,21.26,2025-03-06T07:35,2025-03-09T10:37,2025-03-09T13:16,2025-03-09T14:07,cash,paid,settled,False,active,True,False,
TXN500114,img/lots/118219.jpg,LOT118219,COL2000,REC1012,Mixed plastic,PLA-ABS,40.8,38.8,1634.94,1529.86,1439.42,Mumbai,19.076383,72.873926,19.051579,72.877861,2.79,2025-03-05T08:18,2025-03-07T00:56,2025-03-07T05:08,2025-03-07T17:00,cash,paid,settled,False,active,True,True,duplicate_photo
TXN500115,img/lots/115607.jpg,LOT115607,COL2384,REC1060,Mixed plastic,PLA-PCABS,66.5,65.6,2903.25,2869.76,2627.41,Pune,18.52823,73.800246,18.635023,73.817644,12.02,2025-03-06T10:50,2025-03-08T10:49,2025-03-08T15:15,2025-03-08T15:59,cash,paid,settled,False,active,True,False,
TXN500116,img/lots/100905.jpg,LOT100905,COL2040,REC1051,PCB,PCB-LOW,0.4,0.4,65.43,64.14,49.22,Nashik,20.087537,73.831706,19.987342,73.74065,14.65,2025-03-06T01:17,2025-03-07T16:36,2025-03-08T02:25,2025-03-08T14:34,upi,paid,settled,False,active,True,False,
TXN500117,img/lots/101389.jpg,LOT101389,COL2007,REC1061,Motor & magnet-bearing,MTR-SPK,40.6,39.4,4890.9,4783.1,3799.75,Nashik,19.993864,73.712749,19.976167,73.716182,2.0,2025-03-06T12:40,2025-03-07T13:05,2025-03-07T14:09,2025-03-07T19:18,cash,paid,settled,True,expiring_soon,True,False,
TXN500118,img/lots/100404.jpg,LOT100404,COL2205,REC1071,Motor & magnet-bearing,MTR-HDD,27.0,28.2,4920.92,5138.85,3975.21,Pune,18.486734,73.762571,18.505354,73.914564,16.16,2025-03-06T09:30,2025-03-09T01:42,2025-03-09T09:55,2025-03-10T21:33,cash,paid,settled,False,active,True,False,
TXN500119,img/lots/111899.jpg,LOT111899,COL2031,REC1018,Mixed plastic,PLA-HIPS,29.3,27.2,904.03,822.86,810.14,Pune,18.548894,73.773458,18.744455,73.854611,23.37,2025-03-06T11:04,,,,cash,not_due,matched,False,active,True,False,
TXN500120,img/lots/117188.jpg,LOT117188,COL2019,REC1063,Cable,CBL-CU,19.4,20.3,5800.95,6065.54,5375.93,Mumbai,19.100579,72.802572,19.130163,73.018162,22.89,2025-03-05T22:54,2025-03-08T13:05,2025-03-08T22:38,2025-03-10T00:04,upi,paid,settled,True,expiring_soon,True,False,
TXN500121,img/lots/115443.jpg,LOT115443,COL2139,REC1034,PCB,PCB-LOW,9.5,9.6,1498.71,1510.85,1205.45,Mumbai,19.06091,72.860729,19.061762,73.088075,23.89,2025-03-06T10:18,2025-03-09T06:11,2025-03-09T07:12,2025-03-09T11:48,cash,paid,settled,False,active,True,False,
TXN500122,img/lots/107669.jpg,LOT107669,COL2102,REC1003,CRT,CRT-CTV,18.6,18.0,362.3,0.0,288.11,Mumbai,19.035768,72.811538,19.042535,73.082611,28.5,2025-03-06T03:48,,,,upi,not_due,cancelled,False,active,True,False,
TXN500123,img/lots/100943.jpg,LOT100943,COL2325,REC1063,CRT,CRT-MON,54.3,54.4,792.9,784.16,589.15,Mumbai,19.011565,72.798657,19.130163,73.018162,26.57,2025-03-06T07:32,2025-03-07T18:02,2025-03-07T21:04,2025-03-08T11:44,cash,paid,settled,True,expiring_soon,True,False,
TXN500124,img/lots/105772.jpg,LOT105772,COL2139,REC1003,Cable,CBL-ARM,28.7,26.9,3841.7,3482.55,3796.72,Mumbai,19.059589,72.88055,19.042535,73.082611,21.32,2025-03-06T07:18,,,,cash,not_due,quoted,False,active,True,False,
TXN500125,img/lots/104245.jpg,LOT104245,COL2351,REC1011,LCD/LED panel,LCD-LAP,9.4,8.9,462.28,444.36,363.97,Pune,18.484805,73.796176,18.505498,73.917334,12.98,2025-03-06T08:34,2025-03-08T09:45,2025-03-08T10:44,2025-03-10T11:30,cash,paid,settled,True,active,True,False,
TXN500126,img/lots/118138.jpg,LOT118138,COL2006,REC1000,Cable,CBL-MIX,15.1,15.7,1173.16,1219.75,1114.23,Pune,18.43559,73.808165,18.491869,73.946043,15.83,2025-03-05T15:19,2025-03-08T12:58,2025-03-08T14:08,2025-03-09T11:34,cash,paid,settled,False,expiring_soon,True,False,
TXN500127,img/lots/101530.jpg,LOT101530,COL2205,REC1021,Cable,CBL-CU,9.3,9.1,2569.2,2540.49,2518.72,Pune,18.556713,73.838801,18.795498,73.884911,26.99,2025-03-05T13:23,2025-03-09T00:52,2025-03-09T11:10,2025-03-09T17:32,upi,paid,settled,False,expiring_soon,True,False,
TXN500128,img/lots/108345.jpg,LOT108345,COL2192,REC1024,Cable,CBL-MIX,47.1,44.1,3998.58,3788.74,3475.51,Pune,18.535912,73.931436,18.525282,73.926857,1.28,2025-03-05T22:58,2025-03-06T15:02,2025-03-07T03:06,2025-03-07T04:14,cash,paid,settled,False,expiring_soon,True,False,
TXN500129,img/lots/118722.jpg,LOT118722,COL2062,REC1012,Battery,BAT-PB,13.7,13.3,1351.06,1265.89,1176.42,Mumbai,19.056216,72.819183,19.051579,72.877861,6.19,2025-03-05T18:21,2025-03-08T23:11,2025-03-08T23:26,2025-03-09T16:04,cash,paid,settled,True,active,True,False,
TXN500130,img/lots/118096.jpg,LOT118096,COL2350,REC1046,Mixed plastic,PLA-ABS,25.8,8.7,875.62,850.27,815.8,Aurangabad,19.922936,75.342721,19.892702,75.483491,15.1,2025-03-06T07:18,2025-03-07T04:49,2025-03-07T20:29,2025-03-07T23:25,upi,paid,settled,False,active,True,True,weight_value_mismatch
TXN500131,img/lots/106074.jpg,LOT106074,COL2062,REC1028,Motor & magnet-bearing,MTR-SML,11.1,10.0,1069.31,978.17,814.63,Mumbai,19.06989,72.838148,19.117684,73.009673,18.79,2025-03-06T07:54,2025-03-09T23:15,2025-03-10T13:03,2025-03-11T19:46,upi,paid,settled,False,active,True,False,
TXN500132,img/lots/106092.jpg,LOT106092,COL2315,REC1061,Mixed plastic,PLA-HIPS,36.9,35.7,1120.72,1043.21,979.69,Nashik,19.957882,73.819968,19.976167,73.716182,11.04,2025-03-06T16:32,2025-03-07T04:23,,,cash,pending,handed_over,False,expiring_soon,True,False,
TXN500133,img/lots/116247.jpg,LOT116247,COL2380,REC1050,Motor & magnet-bearing,MTR-HDD,5.3,5.3,945.26,944.84,738.82,Pimpri-Chinchwad,18.679592,73.744714,18.60717,73.817319,11.11,2025-03-06T00:03,2025-03-06T18:38,2025-03-06T23:15,2025-03-06T23:50,cash,paid,settled,False,active,True,False,
TXN500134,img/lots/103894.jpg,LOT103894,COL2080,REC1047,Cable,CBL-ARM,38.7,37.9,5249.35,5196.6,5074.73,Pimpri-Chinchwad,18.665582,73.793937,18.665448,73.756097,3.99,2025-03-06T18:01,2025-03-09T05:43,2025-03-09T19:37,2025-03-11T05:24,upi,paid,settled,False,active,True,False,
TXN500135,img/lots/111060.jpg,LOT111060,COL2332,REC1041,Mixed plastic,PLA-HIPS,18.7,18.9,567.6,576.35,496.67,Nagpur,21.18295,79.039944,21.09921,78.948538,13.29,2025-03-06T02:37,2025-03-09T16:22,2025-03-09T16:29,,cash,pending,confirmed,True,suspended,False,False,
TXN500136,img/lots/102209.jpg,LOT102209,COL2098,REC1018,Mixed plastic,PLA-ABS,48.2,48.6,1927.42,1926.41,1710.14,Pune,18.517803,73.931488,18.744455,73.854611,26.47,2025-03-06T07:26,2025-03-06T21:01,2025-03-07T10:49,2025-03-07T13:59,cash,paid,settled,False,active,True,False,
TXN500137,img/lots/114234.jpg,LOT114234,COL2005,REC1021,Battery,BAT-PB,1.6,1.6,149.44,146.62,136.45,Pune,18.559116,73.892011,18.795498,73.884911,26.3,2025-03-06T14:48,2025-03-09T23:08,2025-03-10T08:39,2025-03-10T15:03,cash,paid,settled,True,expiring_soon,True,False,
TXN500138,img/lots/111136.jpg,LOT111136,COL2135,REC1034,Mixed plastic,PLA-ABS,10.1,10.5,381.2,394.21,356.33,Mumbai,19.09844,72.946521,19.061762,73.088075,15.42,2025-03-05T22:31,2025-03-07T22:57,,,cash,pending,handed_over,True,active,True,False,
TXN500139,img/lots/102422.jpg,LOT102422,COL2207,REC1005,Mixed plastic,PLA-HIPS,66.6,66.1,2054.9,1984.67,1841.49,Pune,18.521006,73.855688,18.508503,73.926714,7.62,2025-03-06T09:10,2025-03-10T03:41,2025-03-10T18:04,2025-03-10T19:44,cash,paid,settled,False,expiring_soon,True,False,
TXN500140,img/lots/102982.jpg,LOT102982,COL2354,REC1028,Mixed plastic,PLA-ABS,127.8,132.6,5499.64,5571.61,4508.78,Mumbai,19.053898,72.864443,19.117684,73.009673,16.83,2025-03-06T00:32,2025-03-06T17:31,2025-03-07T05:44,2025-03-07T14:04,cash,paid,settled,False,active,True,False,
TXN500141,img/lots/115174.jpg,LOT115174,COL2217,REC1046,CRT,CRT-CTV,125.3,123.8,2268.67,2244.85,1770.49,Aurangabad,19.879209,75.299755,19.892702,75.483491,19.27,2025-03-06T15:33,2025-03-07T16:56,2025-03-08T10:00,2025-03-08T11:43,cash,paid,settled,False,active,True,False,
TXN500142,img/lots/107146.jpg,LOT107146,COL2139,REC1019,Cable,CBL-AL,54.6,53.1,7064.75,6525.12,5957.41,Mumbai,19.067174,72.873274,19.197379,73.19812,37.07,2025-03-06T17:56,2025-03-10T04:08,2025-03-10T07:36,2025-03-11T19:32,cash,paid,settled,False,active,True,False,
TXN500143,img/lots/102020.jpg,LOT102020,COL2132,REC1069,LCD/LED panel,LCD-TV,42.9,44.2,1418.1,0.0,1138.99,Nashik,19.99116,73.782768,19.961843,73.714173,7.87,2025-03-06T18:27,,,,cash,not_due,cancelled,True,active,True,False,
TXN500144,img/lots/103789.jpg,LOT103789,COL2111,REC1009,LCD/LED panel,LCD-BLA,39.6,37.4,1912.54,1802.85,1676.27,Pimpri-Chinchwad,18.680038,73.742188,18.624229,73.812682,9.68,2025-03-06T14:05,2025-03-07T15:43,2025-03-07T19:16,2025-03-09T02:35,cash,paid,settled,False,expiring_soon,True,False,
TXN500145,img/lots/113621.jpg,LOT113621,COL2139,REC1003,Cable,CBL-ARM,36.3,35.0,4732.29,4676.25,4676.89,Mumbai,19.032276,72.915029,19.042535,73.082611,17.65,2025-03-06T18:09,2025-03-07T20:15,2025-03-08T03:50,,upi,pending,confirmed,False,active,True,False,
TXN500146,img/lots/104241.jpg,LOT104241,COL2273,REC1066,Motor & magnet-bearing,MTR-SML,31.7,30.6,2627.37,2493.43,2170.82,Nagpur,21.168127,79.100506,21.249439,78.918489,20.92,2025-03-07T02:33,2025-03-10T23:07,2025-03-11T04:54,2025-03-11T05:53,upi,paid,settled,False,active,True,False,
TXN500147,img/lots/110779.jpg,LOT110779,COL2237,REC1012,Mixed plastic,PLA-HIPS,121.0,123.3,3862.53,3867.33,3433.98,Mumbai,19.030018,72.820649,19.051579,72.877861,6.47,2025-03-07T05:59,2025-03-10T17:53,2025-03-10T19:13,2025-03-11T08:48,upi,paid,settled,True,active,True,False,
TXN500148,img/lots/100987.jpg,LOT100987,COL2122,REC1028,Motor & magnet-bearing,MTR-SML,15.2,15.2,1427.33,1414.08,1087.41,Mumbai,19.083989,72.906627,19.117684,73.009673,11.46,2025-03-07T12:23,2025-03-09T14:50,2025-03-09T18:00,2025-03-11T01:07,cash,paid,settled,False,active,True,False,
TXN500149,img/lots/110712.jpg,LOT110712,COL2258,REC1003,Cable,CBL-AL,72.0,71.5,7265.72,7192.13,7253.28,Mumbai,19.144595,72.91431,19.042535,73.082611,21.01,2025-03-07T12:09,2025-03-10T13:11,2025-03-10T21:54,2025-03-10T23:04,cash,paid,settled,False,active,True,False,
TXN500150,img/lots/104844.jpg,LOT104844,COL2350,REC1038,Battery,BAT-NIMH,6.1,5.8,434.99,395.39,357.15,Aurangabad,19.834647,75.416264,19.870816,75.388885,4.94,2025-03-07T13:57,2025-03-08T07:46,2025-03-08T08:24,2025-03-08T10:47,cash,paid,settled,False,active,True,False,
TXN500151,img/lots/113574.jpg,LOT113574,COL2078,REC1012,Cable,CBL-MIX,13.1,12.1,1085.66,1017.47,975.29,Mumbai,19.055876,72.842479,19.051579,72.877861,3.75,2025-03-07T13:12,2025-03-07T18:02,2025-03-08T05:09,2025-03-08T19:12,cash,paid,settled,False,active,True,False,
TXN500152,img/lots/106870.jpg,LOT106870,COL2217,REC1038,CRT,CRT-MON,54.5,56.2,721.8,754.18,539.55,Aurangabad,19.854342,75.398931,19.870816,75.388885,2.11,2025-03-06T18:30,2025-03-09T12:24,2025-03-09T14:02,2025-03-09T14:22,upi,paid,settled,False,active,True,False,
TXN500153,img/lots/118744.jpg,LOT118744,COL2380,REC1067,Battery,BAT-NIMH,5.5,5.3,418.15,0.0,361.02,Pimpri-Chinchwad,18.635671,73.824204,18.609549,73.84435,3.6,2025-03-06T10:38,,,,upi,not_due,cancelled,False,active,True,False,
TXN500154,img/lots/119556.jpg,LOT119556,COL2073,REC1066,Cable,CBL-AL,27.0,27.6,2880.38,3038.47,2692.44,Nagpur,21.145126,79.088287,21.249439,78.918489,21.08,2025-03-07T10:25,2025-03-08T11:52,2025-03-09T01:40,2025-03-09T02:31,cash,paid,settled,False,active,True,False,
TXN500155,img/lots/117521.jpg,LOT117521,COL2139,REC1037,Cable,CBL-ARM,52.0,50.2,7427.41,7175.7,6699.68,Mumbai,19.02181,72.894152,19.053222,73.10613,22.55,2025-03-06T17:36,2025-03-09T12:08,2025-03-10T03:44,,cash,paid,confirmed,False,active,True,False,
TXN500156,img/lots/107108.jpg,LOT107108,COL2350,REC1059,LCD/LED panel,LCD-TV,6.7,6.5,230.4,0.0,174.13,Aurangabad,19.86255,75.355631,19.884991,75.415283,6.72,2025-03-07T12:40,,,,cash,not_due,cancelled,False,active,True,False,
TXN500157,img/lots/111880.jpg,LOT111880,COL2210,REC1069,Motor & magnet-bearing,MTR-SPK,2.7,2.8,328.23,333.25,254.75,Nashik,20.05496,73.857423,19.961843,73.714173,18.2,2025-03-06T23:35,2025-03-07T16:49,2025-03-08T04:23,2025-03-11T02:51,cash,paid,settled,True,active,True,False,
TXN500158,img/lots/102183.jpg,LOT102183,COL2063,REC1069,Cable,CBL-ARM,8.2,7.9,1147.18,1092.51,1032.79,Nashik,19.950281,73.781366,19.961843,73.714173,7.14,2025-03-07T07:43,2025-03-10T09:56,2025-03-11T01:42,2025-03-11T22:22,upi,paid,settled,True,active,True,False,
TXN500159,img/lots/104042.jpg,LOT104042,COL2139,REC1073,PCB,PCB-MBH,4.8,4.6,3644.28,3434.0,2836.37,Mumbai,19.130758,72.845037,19.067752,73.07251,24.91,2025-03-07T06:40,2025-03-09T01:03,,,cash,pending,handed_over,False,active,True,False,
TXN500160,img/lots/106456.jpg,LOT106456,COL2297,REC1052,PCB,PCB-GPU,6.3,6.1,5818.8,5565.74,4883.38,Mumbai,19.090456,72.913703,19.05694,72.918592,3.76,2025-03-07T03:04,2025-03-10T16:40,2025-03-10T23:19,,cash,pending,confirmed,True,active,True,False,
TXN500161,img/lots/114295.jpg,LOT114295,COL2353,REC1062,Cable,CBL-CU,12.2,11.6,3164.67,2977.58,3033.53,Aurangabad,19.935776,75.363991,19.872958,75.461709,12.38,2025-03-07T11:34,2025-03-07T16:34,2025-03-08T06:35,2025-03-09T11:51,cash,paid,settled,False,active,True,False,
TXN500162,img/lots/115192.jpg,LOT115192,COL2389,REC1021,CRT,CRT-YOK,125.2,117.8,6830.47,6331.14,6127.29,Pune,18.615561,73.866033,18.795498,73.884911,20.11,2025-03-07T04:11,2025-03-10T05:39,2025-03-10T06:42,2025-03-10T13:25,cash,paid,settled,False,expiring_soon,True,False,
TXN500163,img/lots/100192.jpg,LOT100192,COL2223,REC1014,PCB,PCB-RAM,3.9,3.9,9600.62,9256.11,7308.83,Nagpur,21.17451,79.071237,21.127708,78.961071,12.55,2025-03-07T09:46,2025-03-07T21:03,2025-03-08T11:23,2025-03-08T14:08,upi,paid,settled,False,expiring_soon,True,False,
TXN500164,img/lots/113472.jpg,LOT113472,COL2218,REC1021,CRT,CRT-YOK,134.2,127.3,7321.48,6944.25,6567.75,Pune,18.47332,73.837585,18.795498,73.884911,36.17,2025-03-07T01:49,2025-03-09T21:47,2025-03-09T22:20,,cash,partial,confirmed,True,expiring_soon,True,False,
TXN500165,img/lots/116860.jpg,LOT116860,COL2294,REC1000,LCD/LED panel,LCD-TV,7.1,7.1,222.4,0.0,192.27,Pune,18.561229,73.948676,18.491869,73.946043,7.72,2025-03-07T13:32,,,,cash,not_due,cancelled,True,expiring_soon,True,False,
TXN500166,img/lots/103279.jpg,LOT103279,COL2031,REC1021,PCB,PCB-LOW,32.6,32.3,5248.53,5257.04,4166.93,Pune,18.54976,73.860343,18.795498,73.884911,27.45,2025-03-07T08:07,2025-03-08T03:22,2025-03-08T05:03,2025-03-08T07:56,cash,paid,settled,True,expiring_soon,True,False,
TXN500167,img/lots/107682.jpg,LOT107682,COL2139,REC1036,Mixed plastic,PLA-PCABS,5.9,5.5,284.11,261.22,233.29,Mumbai,19.110813,72.826355,19.220159,73.168645,37.95,2025-03-06T19:30,2025-03-09T21:45,2025-03-09T22:13,2025-03-13T18:11,upi,paid,settled,True,expiring_soon,True,False,
