lot_id,collector_id,created_at,material_category,sub_category,material_code,item_count,description_voice_transcript,transcript_language,input_method,image_ref,weight_kg,weight_source,condition,source_type,collection_city,collection_area,collection_lat,collection_lng,estimated_value_informal,estimated_value_formal,predicted_category,prediction_confidence,prediction_accepted_by_user,created_offline
LOT111792,COL2139,2025-03-03T18:43,Battery,Ni-MH,BAT-NIMH,6,30 kilo cell,mr,voice,img/lots/111792.jpg,30.0,platform_scale,intact,office_clearance,Mumbai,Andheri East,19.129828,72.918019,1989.6,2382.3,Battery,0.86,True,True
LOT113507,COL2229,2025-03-03T18:54,Cable,Copper household wire,CBL-CU,4,"37 kilo copper cable, purana",hi,icon_keypad,img/lots/113507.jpg,37.3,spring_balance,partially_dismantled,small_shop,Nagpur,Manish Nagar,21.130631,79.099646,9903.9,10438.78,Cable,0.9,True,False
LOT115781,COL2393,2025-03-03T19:07,PCB,GPU / add-on card,PCB-GPU,7,16 kilo green plate,hi,voice,img/lots/115781.jpg,16.3,spring_balance,partially_dismantled,small_shop,Pimpri-Chinchwad,Akurdi,18.628228,73.852816,11999.57,15219.47,PCB,0.899,True,False
LOT115796,COL2129,2025-03-03T19:20,Mixed plastic,ABS casing,PLA-ABS,4,16 kilo bhanga plastic,mr,voice,img/lots/115796.jpg,16.1,spring_balance,broken,household_pickup,Pune,Bhosari,18.432708,73.882299,570.91,639.01,Cable,0.566,False,False
LOT108786,COL2139,2025-03-03T19:24,Motor & magnet-bearing,HDD assembly,MTR-HDD,5,chumbak wali motor 60 kilo,mr,icon_keypad,img/lots/108786.jpg,59.7,platform_scale,broken,household_pickup,Mumbai,Vikhroli,19.078103,72.874154,9259.47,11660.01,CRT,0.768,True,False
LOT107143,COL2139,2025-03-03T19:43,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,2,speaker 9 kilo,mr,icon_keypad,img/lots/107143.jpg,9.2,platform_scale,partially_dismantled,apartment_drive,Mumbai,Andheri East,19.112331,72.944557,658.26,793.32,Motor & magnet-bearing,0.972,True,True
LOT104976,COL2341,2025-03-04T07:01,Battery,Li-ion laptop / phone pack,BAT-LI,2,6 kilo battery,mr,icon_keypad,img/lots/104976.jpg,6.3,platform_scale,intact,household_pickup,Pune,Vishrantwadi,18.52492,73.855752,617.4,800.35,Battery,0.9,True,False
LOT111837,COL2132,2025-03-04T07:03,Mixed plastic,HIPS,PLA-HIPS,4,23 kilo bhanga plastic,mr,icon_keypad,img/lots/111837.jpg,23.2,spring_balance,intact,office_clearance,Nashik,Nashik Road,19.964355,73.745705,648.21,718.5,Mixed plastic,0.914,True,True
LOT110158,COL2112,2025-03-04T07:45,Mixed plastic,Mixed dirty,PLA-MIX,5,16 kilo bhanga plastic,hi,voice,img/lots/110158.jpg,16.1,platform_scale,partially_dismantled,apartment_drive,Nashik,Panchavati,19.99915,73.79251,214.13,235.06,Mixed plastic,0.817,True,False
LOT105915,COL2062,2025-03-04T07:49,Mixed plastic,Mixed dirty,PLA-MIX,1,3 kilo plastic,mr,voice,img/lots/105915.jpg,3.1,spring_balance,partially_dismantled,office_clearance,Mumbai,Kurla,19.106952,72.927146,41.91,46.0,Battery,0.726,False,False
LOT111556,COL2139,2025-03-04T07:55,Cable,Mixed insulated,CBL-MIX,5,waayar 75 kilo,mr,icon_keypad,img/lots/111556.jpg,74.9,platform_scale,broken,small_shop,Mumbai,Kurla,19.086008,72.873229,5854.93,6423.42,Cable,0.904,True,False
LOT118407,COL2389,2025-03-04T08:22,Cable,Mixed insulated,CBL-MIX,4,47 kilo wire mila hai,hi,voice,img/lots/118407.jpg,46.8,spring_balance,intact,office_clearance,Pune,Dhankawadi,18.506123,73.869767,3643.38,3996.72,Cable,0.825,True,False
LOT101106,COL2139,2025-03-04T08:35,Battery,Li-ion laptop / phone pack,BAT-LI,3,15 kilo cell,mr,icon_keypad,img/lots/101106.jpg,14.8,spring_balance,intact,office_clearance,Mumbai,Govandi,19.089184,72.795245,1530.02,1983.35,Battery,0.878,True,True
LOT106712,COL2139,2025-03-04T08:36,Cable,Aluminium cable,CBL-AL,6,"160 kilo copper cable, purana",mr,voice,img/lots/106712.jpg,160.0,spring_balance,partially_dismantled,office_clearance,Mumbai,Mankhurd,19.032762,72.845029,17670.4,18812.8,Cable,0.953,True,False
LOT105415,COL2350,2025-03-04T09:23,Mixed plastic,PC/ABS blend,PLA-PCABS,5,computer cabinet plastic 78 kilo,mr,voice,img/lots/105415.jpg,77.8,platform_scale,intact,apartment_drive,Aurangabad,Chikalthana,19.82388,75.294373,2838.14,3207.69,Mixed plastic,0.851,True,False
LOT114171,COL2031,2025-03-04T09:24,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,2,5 kilo motor,hi,icon_keypad,img/lots/114171.jpg,5.3,spring_balance,intact,small_shop,Pune,Katraj,18.593241,73.872635,379.27,456.97,Motor & magnet-bearing,0.941,True,True
LOT106827,COL2031,2025-03-04T09:49,Cable,Mixed insulated,CBL-MIX,4,"101 kilo copper cable, purana",hi,icon_keypad,img/lots/106827.jpg,101.2,spring_balance,intact,household_pickup,Pune,Vishrantwadi,18.560787,73.878252,7878.42,8642.48,Cable,0.773,True,True
LOT101986,COL2057,2025-03-04T10:39,PCB,Motherboard (high grade),PCB-MBH,4,computer ka board 1 kilo,mr,voice,img/lots/101986.jpg,1.2,platform_scale,intact,small_shop,Pune,Kothrud,18.520086,73.856111,701.0,896.2,Mixed plastic,0.554,False,False
LOT102936,COL2234,2025-03-04T10:54,Cable,Copper household wire,CBL-CU,7,58 kilo wire mila hai,mr,icon_keypad,img/lots/102936.jpg,58.0,spring_balance,intact,apartment_drive,Pimpri-Chinchwad,Akurdi,18.689356,73.785485,16048.6,16913.96,Cable,0.962,True,False
LOT117056,COL2071,2025-03-04T11:38,CRT,Colour TV tube,CRT-CTV,3,67 kilo purana TV tube,hi,voice,img/lots/117056.jpg,67.2,spring_balance,broken,household_pickup,Pune,Hadapsar,18.471478,73.92709,1003.3,1340.64,CRT,0.915,True,True
LOT108644,COL2045,2025-03-04T11:50,Mixed plastic,HIPS,PLA-HIPS,3,37 kilo plastic,hi,voice,img/lots/108644.jpg,36.8,spring_balance,intact,household_pickup,Pune,Dhankawadi,18.526239,73.867329,1048.8,1162.51,Mixed plastic,0.913,True,False
LOT110374,COL2350,2025-03-04T12:10,Cable,Mixed insulated,CBL-MIX,4,"63 kilo copper cable, purana",mr,voice,img/lots/110374.jpg,63.4,spring_balance,burnt,household_pickup,Aurangabad,Waluj,19.832809,75.365755,4401.86,4829.18,Cable,0.953,True,False
LOT104551,COL2185,2025-03-04T12:32,Mixed plastic,HIPS,PLA-HIPS,4,106 kilo bhanga plastic,mr,icon_keypad,img/lots/104551.jpg,105.5,spring_balance,partially_dismantled,household_pickup,Nashik,Ambad,20.034763,73.727999,2947.67,3267.34,Mixed plastic,0.897,True,False
LOT118977,COL2071,2025-03-04T12:52,Motor & magnet-bearing,Speaker magnet,MTR-SPK,3,18 kilo hard disk,hi,voice,img/lots/118977.jpg,17.5,estimated,intact,other_collector,Pune,Hadapsar,18.569949,73.79457,1736.53,2167.2,Motor & magnet-bearing,0.872,True,True
LOT119834,COL2139,2025-03-04T12:52,Mixed plastic,HIPS,PLA-HIPS,6,58 kilo bhanga plastic,mr,voice,img/lots/119834.jpg,57.7,platform_scale,broken,office_clearance,Mumbai,Govandi,19.099086,72.966653,1677.92,1860.25,Motor & magnet-bearing,0.492,False,False
LOT113419,COL2168,2025-03-04T13:45,Motor & magnet-bearing,HDD assembly,MTR-HDD,3,24 kilo hard disk,mr,assisted,img/lots/113419.jpg,24.4,spring_balance,partially_dismantled,small_shop,Pimpri-Chinchwad,Chinchwad,18.695482,73.751297,3459.68,4354.91,Motor & magnet-bearing,0.989,True,True
LOT104662,COL2349,2025-03-04T14:00,LCD/LED panel,Laptop panel,LCD-LAP,2,2 kilo LCD screen,mr,voice,img/lots/104662.jpg,1.5,spring_balance,intact,household_pickup,Pune,Wagholi,18.469766,73.859278,56.14,68.84,LCD/LED panel,0.862,True,True
LOT113172,COL2350,2025-03-04T14:51,Mixed plastic,ABS casing,PLA-ABS,5,TV ka cover 91 kilo,mr,icon_keypad,img/lots/113172.jpg,90.7,spring_balance,broken,household_pickup,Aurangabad,Chikalthana,19.94994,75.351904,3172.69,3551.81,Mixed plastic,0.953,True,False
LOT103955,COL2278,2025-03-04T15:18,Mixed plastic,ABS casing,PLA-ABS,6,computer cabinet plastic 99 kilo,hi,icon_keypad,img/lots/103955.jpg,98.9,spring_balance,broken,household_pickup,Nagpur,Wadi,21.152926,79.047993,3298.32,3691.94,Mixed plastic,0.929,True,True
LOT118579,COL2345,2025-03-04T15:22,PCB,TV / appliance board (low grade),PCB-LOW,2,computer ka board 3 kilo,hi,voice,img/lots/118579.jpg,2.8,platform_scale,partially_dismantled,apartment_drive,Nashik,Ambad,19.999077,73.786891,335.05,435.51,Motor & magnet-bearing,0.658,False,True
LOT109178,COL2139,2025-03-04T15:32,Battery,Li-ion laptop / phone pack,BAT-LI,6,23 kilo cell,mr,voice,img/lots/109178.jpg,22.9,platform_scale,intact,household_pickup,Mumbai,Mankhurd,19.074012,72.878755,2367.4,3068.83,Battery,0.886,True,False
LOT107839,COL2276,2025-03-04T15:40,Mixed plastic,HIPS,PLA-HIPS,4,computer cabinet plastic 66 kilo,mr,icon_keypad,img/lots/107839.jpg,66.5,spring_balance,broken,household_pickup,Pune,Dhankawadi,18.557313,73.86744,1895.25,2100.74,Mixed plastic,0.898,True,True
LOT104854,COL2267,2025-03-04T15:52,PCB,Mixed populated board,PCB-MIX,8,motherboard 43 kilo,mr,icon_keypad,img/lots/104854.jpg,42.9,spring_balance,broken,household_pickup,Nashik,Ambad,20.057885,73.786227,12838.25,16550.39,PCB,0.9,True,False
LOT104389,COL2365,2025-03-04T15:56,Cable,Aluminium cable,CBL-AL,2,"19 kilo copper cable, purana",mr,voice,img/lots/104389.jpg,18.7,platform_scale,broken,household_pickup,Nashik,Nashik Road,20.005782,73.823073,1989.49,2118.15,Cable,0.892,True,False
LOT105122,COL2216,2025-03-04T16:01,Cable,Aluminium cable,CBL-AL,3,29 kilo wire mila hai,mr,icon_keypad,img/lots/105122.jpg,29.2,spring_balance,partially_dismantled,household_pickup,Pune,Yerawada,18.434208,73.80738,3038.55,3235.07,Cable,0.862,True,False
LOT102151,COL2005,2025-03-04T16:05,CRT,Colour TV tube,CRT-CTV,3,juna TV monitor 78 kilo,mr,voice,img/lots/102151.jpg,77.5,spring_balance,intact,small_shop,Pune,Bhosari,18.566823,73.833183,1157.08,1546.12,CRT,0.8,True,False
LOT111501,COL2350,2025-03-04T16:28,Cable,Mixed insulated,CBL-MIX,4,45 kilo wire mila hai,mr,voice,img/lots/111501.jpg,44.6,spring_balance,partially_dismantled,household_pickup,Aurangabad,Cidco N-7,19.818323,75.36243,3096.58,3397.18,Cable,0.897,True,True
LOT100754,COL2226,2025-03-04T16:38,Cable,Aluminium cable,CBL-AL,4,4 kilo tambe waayar,hi,voice,img/lots/100754.jpg,3.6,estimated,intact,household_pickup,Pune,Kothrud,18.539603,73.85232,374.62,398.84,Cable,0.762,True,False
LOT114045,COL2040,2025-03-04T16:55,Battery,Lead-acid,BAT-PB,4,10 kilo cell,hi,assisted,img/lots/114045.jpg,10.2,spring_balance,burnt,household_pickup,Nashik,Cidco,19.969847,73.784386,800.29,905.66,Battery,0.926,True,True
LOT107055,COL2174,2025-03-04T17:59,Mixed plastic,Mixed dirty,PLA-MIX,7,TV ka cover 95 kilo,mr,voice,img/lots/107055.jpg,95.4,spring_balance,intact,household_pickup,Mumbai,Mankhurd,19.066287,72.92894,1289.81,1415.74,Mixed plastic,0.891,True,False
LOT100070,COL2394,2025-03-04T19:12,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,2,3 kilo hard disk,mr,voice,img/lots/100070.jpg,2.7,platform_scale,broken,household_pickup,Aurangabad,Shendra,19.849569,75.383721,184.46,222.26,Motor & magnet-bearing,0.869,True,False
LOT112578,COL2168,2025-03-04T19:29,PCB,TV / appliance board (low grade),PCB-LOW,4,motherboard 5 kilo,mr,voice,img/lots/112578.jpg,5.4,spring_balance,intact,other_collector,Pimpri-Chinchwad,Pimpri,18.725625,73.781818,706.75,918.7,PCB,0.8,True,False
LOT115872,COL2025,2025-03-04T19:48,PCB,GPU / add-on card,PCB-GPU,3,2 kilo green plate,hi,voice,img/lots/115872.jpg,2.1,spring_balance,partially_dismantled,household_pickup,Nagpur,Butibori,21.193361,79.133904,1400.7,1775.72,PCB,0.906,True,False
LOT108777,COL2076,2025-03-04T19:50,Mixed plastic,PC/ABS blend,PLA-PCABS,4,computer cabinet plastic 46 kilo,hi,voice,img/lots/108777.jpg,45.5,spring_balance,intact,office_clearance,Mumbai,Dharavi,19.031585,72.962681,1857.31,2099.37,Mixed plastic,0.826,True,True
LOT103616,COL2243,2025-03-04T19:57,CRT,Monochrome monitor tube,CRT-MON,2,31 kilo TV ka glass,hi,voice,img/lots/103616.jpg,31.1,platform_scale,intact,office_clearance,Nashik,Nashik Road,19.973484,73.823793,319.71,420.16,CRT,0.827,True,False
LOT106908,COL2254,2025-03-05T07:08,Mixed plastic,PC/ABS blend,PLA-PCABS,2,computer cabinet plastic 16 kilo,mr,voice,img/lots/106908.jpg,15.7,spring_balance,partially_dismantled,household_pickup,Pimpri-Chinchwad,Chinchwad,18.632283,73.786692,600.05,678.08,Mixed plastic,0.799,True,True
LOT117743,COL2139,2025-03-05T07:36,PCB,TV / appliance board (low grade),PCB-LOW,7,25 kilo green plate,mr,icon_keypad,img/lots/117743.jpg,25.4,platform_scale,intact,household_pickup,Mumbai,Kurla,19.096565,72.902876,3223.01,4191.51,PCB,0.808,True,False
LOT116487,COL2309,2025-03-05T07:54,CRT,Colour TV tube,CRT-CTV,2,"do CRT TV, purana",mr,voice,img/lots/116487.jpg,24.7,platform_scale,intact,household_pickup,Aurangabad,Cidco N-7,19.801375,75.304931,349.01,466.34,CRT,0.935,True,False
LOT106621,COL2033,2025-03-05T07:54,Cable,Mixed insulated,CBL-MIX,3,28 kilo tambe waayar,mr,voice,img/lots/106621.jpg,28.5,spring_balance,partially_dismantled,household_pickup,Mumbai,Mankhurd,19.06635,72.900754,2300.52,2523.11,Cable,0.815,True,False
LOT118219,COL2000,2025-03-05T07:58,Mixed plastic,ABS casing,PLA-ABS,5,41 kilo bhanga plastic,mr,voice,img/lots/118219.jpg,40.8,spring_balance,partially_dismantled,small_shop,Mumbai,Dharavi,19.076383,72.873926,1439.42,1610.78,PCB,0.68,False,False
LOT115607,COL2384,2025-03-05T08:08,Mixed plastic,PC/ABS blend,PLA-PCABS,4,computer cabinet plastic 66 kilo,mr,voice,img/lots/115607.jpg,66.5,spring_balance,intact,apartment_drive,Pune,Dhankawadi,18.52823,73.800246,2627.41,2968.56,Mixed plastic,0.859,True,False
LOT100905,COL2040,2025-03-05T08:11,PCB,TV / appliance board (low grade),PCB-LOW,1,motherboard 1 kilo,hi,voice,img/lots/100905.jpg,0.4,platform_scale,broken,apartment_drive,Nashik,Satpur,20.087537,73.831706,49.22,64.02,LCD/LED panel,0.628,False,True
LOT101389,COL2007,2025-03-05T09:07,Motor & magnet-bearing,Speaker magnet,MTR-SPK,4,chumbak wali motor 41 kilo,mr,voice,img/lots/101389.jpg,40.6,platform_scale,partially_dismantled,small_shop,Nashik,Deolali,19.993864,73.712749,3799.75,4739.24,Motor & magnet-bearing,0.844,True,False
LOT100404,COL2205,2025-03-05T09:10,Motor & magnet-bearing,HDD assembly,MTR-HDD,6,speaker 27 kilo,mr,voice,img/lots/100404.jpg,27.0,spring_balance,burnt,apartment_drive,Pune,Kothrud,18.486734,73.762571,3975.21,5000.94,Motor & magnet-bearing,0.975,True,False
LOT111899,COL2031,2025-03-05T09:13,Mixed plastic,HIPS,PLA-HIPS,3,29 kilo bhanga plastic,hi,voice,img/lots/111899.jpg,29.3,platform_scale,intact,household_pickup,Pune,Kothrud,18.548894,73.773458,810.14,897.75,Mixed plastic,0.867,True,True
LOT117188,COL2019,2025-03-05T09:29,Cable,Copper household wire,CBL-CU,1,"19 kilo copper cable, purana",mr,voice,img/lots/117188.jpg,19.4,spring_balance,partially_dismantled,household_pickup,Mumbai,Malad West,19.100579,72.802572,5375.93,5664.99,Cable,0.99,True,True
LOT115443,COL2139,2025-03-05T09:43,PCB,TV / appliance board (low grade),PCB-LOW,4,10 kilo green plate,mr,voice,img/lots/115443.jpg,9.5,spring_balance,partially_dismantled,household_pickup,Mumbai,Mankhurd,19.06091,72.860729,1205.45,1567.69,PCB,0.834,True,False
LOT107669,COL2102,2025-03-05T09:44,CRT,Colour TV tube,CRT-CTV,1,"do CRT TV, purana",hi,voice,img/lots/107669.jpg,18.6,platform_scale,intact,household_pickup,Mumbai,Malad West,19.035768,72.811538,288.11,385.02,CRT,0.826,True,True
LOT117001,COL2005,2025-03-05T09:45,Battery,Button / coin cell,BAT-BTN,4,1 kilo battery,mr,voice,img/lots/117001.jpg,1.1,estimated,broken,small_shop,Pune,Katraj,18.602047,73.845665,40.2,49.9,Battery,0.92,True,False
LOT100943,COL2325,2025-03-05T09:57,CRT,Monochrome monitor tube,CRT-MON,2,"do CRT TV, purana",mr,voice,img/lots/100943.jpg,54.3,spring_balance,intact,household_pickup,Mumbai,Govandi,19.011565,72.798657,589.15,774.32,CRT,0.851,True,False
LOT105772,COL2139,2025-03-05T10:02,Cable,Armoured / data cable,CBL-ARM,3,29 kilo wire mila hai,mr,icon_keypad,img/lots/105772.jpg,28.7,platform_scale,intact,household_pickup,Mumbai,Andheri East,19.059589,72.88055,3796.72,4082.57,Cable,0.733,True,False
LOT104245,COL2351,2025-03-05T10:25,LCD/LED panel,Laptop panel,LCD-LAP,3,laptop screen 9 kilo,mr,voice,img/lots/104245.jpg,9.4,platform_scale,intact,apartment_drive,Pune,Bhosari,18.484805,73.796176,363.97,446.22,LCD/LED panel,0.882,True,True
LOT118138,COL2006,2025-03-05T12:01,Cable,Mixed insulated,CBL-MIX,4,15 kilo wire mila hai,mr,voice,img/lots/118138.jpg,15.1,estimated,partially_dismantled,household_pickup,Pune,Kothrud,18.43559,73.808165,1114.23,1222.04,Cable,0.852,True,True
LOT101530,COL2205,2025-03-05T12:39,Cable,Copper household wire,CBL-CU,3,"9 kilo copper cable, purana",mr,voice,img/lots/101530.jpg,9.3,platform_scale,burnt,small_shop,Pune,Dhankawadi,18.556713,73.838801,2518.72,2654.13,Cable,0.893,True,False
LOT108345,COL2192,2025-03-05T12:49,Cable,Mixed insulated,CBL-MIX,3,waayar 47 kilo,hi,voice,img/lots/108345.jpg,47.1,spring_balance,intact,household_pickup,Pune,Yerawada,18.535912,73.931436,3475.51,3811.8,Cable,0.875,True,True
LOT118722,COL2062,2025-03-05T13:30,Battery,Lead-acid,BAT-PB,5,gaadi ki battery 14 kilo,mr,voice,img/lots/118722.jpg,13.7,platform_scale,intact,household_pickup,Mumbai,Vikhroli,19.056216,72.819183,1176.42,1331.09,Battery,0.814,True,False
LOT118096,COL2350,2025-03-05T14:35,Mixed plastic,ABS casing,PLA-ABS,7,26 kilo bhanga plastic,mr,voice,img/lots/118096.jpg,25.8,spring_balance,partially_dismantled,household_pickup,Aurangabad,Waluj,19.922936,75.342721,815.8,913.06,Mixed plastic,0.764,True,True
LOT106074,COL2062,2025-03-05T14:47,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,3,speaker 11 kilo,mr,voice,img/lots/106074.jpg,11.1,platform_scale,partially_dismantled,small_shop,Mumbai,Andheri East,19.06989,72.838148,814.63,981.02,Motor & magnet-bearing,0.915,True,True
LOT115235,COL2005,2025-03-05T14:51,Mixed plastic,Mixed dirty,PLA-MIX,3,computer cabinet plastic 98 kilo,mr,voice,img/lots/115235.jpg,98.3,estimated,intact,household_pickup,Pune,Kothrud,18.577064,73.881145,1244.48,1365.39,Mixed plastic,0.871,True,False
LOT103182,COL2267,2025-03-05T15:08,Cable,Copper household wire,CBL-CU,3,12 kilo tambe waayar,mr,voice,img/lots/103182.jpg,11.5,platform_scale,intact,other_collector,Nashik,Satpur,20.02252,73.762312,3010.01,3171.82,Cable,0.948,True,False
LOT106092,COL2315,2025-03-05T15:16,Mixed plastic,HIPS,PLA-HIPS,3,37 kilo bhanga plastic,mr,voice,img/lots/106092.jpg,36.9,platform_scale,intact,household_pickup,Nashik,Satpur,19.957882,73.819968,979.69,1085.97,Mixed plastic,0.972,True,True
LOT114036,COL2318,2025-03-05T15:37,Mixed plastic,Mixed dirty,PLA-MIX,8,computer cabinet plastic 91 kilo,hi,voice,img/lots/114036.jpg,90.8,platform_scale,partially_dismantled,office_clearance,Pimpri-Chinchwad,Akurdi,18.708875,73.831861,1178.58,1293.9,Mixed plastic,0.984,True,True
LOT116247,COL2380,2025-03-05T15:54,Motor & magnet-bearing,HDD assembly,MTR-HDD,1,speaker 5 kilo,hi,icon_keypad,img/lots/116247.jpg,5.3,estimated,partially_dismantled,household_pickup,Pimpri-Chinchwad,Pimpri,18.679592,73.744714,738.82,929.46,Motor & magnet-bearing,0.792,True,False
LOT103894,COL2080,2025-03-05T15:57,Cable,Armoured / data cable,CBL-ARM,4,"39 kilo copper cable, purana",hi,voice,img/lots/103894.jpg,38.7,estimated,partially_dismantled,other_collector,Pimpri-Chinchwad,Chinchwad,18.665582,73.793937,5074.73,5456.7,Cable,0.929,True,True
LOT111060,COL2332,2025-03-05T16:04,Mixed plastic,HIPS,PLA-HIPS,3,TV ka cover 19 kilo,hi,voice,img/lots/111060.jpg,18.7,spring_balance,intact,office_clearance,Nagpur,Butibori,21.18295,79.039944,496.67,550.53,Mixed plastic,0.868,True,True
LOT102209,COL2098,2025-03-05T16:12,Mixed plastic,ABS casing,PLA-ABS,6,48 kilo bhanga plastic,mr,voice,img/lots/102209.jpg,48.2,spring_balance,partially_dismantled,small_shop,Pune,Vishrantwadi,18.517803,73.931488,1710.14,1914.02,Mixed plastic,0.893,True,False
LOT114234,COL2005,2025-03-05T17:00,Battery,Lead-acid,BAT-PB,2,2 kilo cell,mr,voice,img/lots/114234.jpg,1.6,estimated,broken,office_clearance,Pune,Kothrud,18.559116,73.892011,136.45,154.38,Battery,0.942,True,True
LOT111136,COL2135,2025-03-05T17:29,Mixed plastic,ABS casing,PLA-ABS,3,TV ka cover 10 kilo,hi,voice,img/lots/111136.jpg,10.1,spring_balance,intact,small_shop,Mumbai,Govandi,19.09844,72.946521,356.33,398.75,Battery,0.653,False,True
LOT104668,COL2396,2025-03-05T17:55,PCB,Motherboard (high grade),PCB-MBH,7,4 kilo green plate,mr,voice,img/lots/104668.jpg,3.9,spring_balance,partially_dismantled,household_pickup,Nashik,Panchavati,19.96402,73.832742,2310.05,2954.64,PCB,0.906,True,False
LOT102422,COL2207,2025-03-05T17:59,Mixed plastic,HIPS,PLA-HIPS,4,computer cabinet plastic 67 kilo,hi,voice,img/lots/102422.jpg,66.6,spring_balance,broken,household_pickup,Pune,Katraj,18.521006,73.855688,1841.49,2040.62,Cable,0.675,False,False
LOT102982,COL2354,2025-03-05T18:51,Mixed plastic,ABS casing,PLA-ABS,4,TV ka cover 128 kilo,mr,voice,img/lots/102982.jpg,127.8,spring_balance,intact,household_pickup,Mumbai,Mankhurd,19.053898,72.864443,4508.78,5045.54,Mixed plastic,0.77,True,False
LOT115174,COL2217,2025-03-05T19:23,CRT,Colour TV tube,CRT-CTV,4,juna TV monitor 125 kilo,mr,voice,img/lots/115174.jpg,125.3,spring_balance,intact,household_pickup,Aurangabad,Waluj,19.879209,75.299755,1770.49,2365.66,CRT,0.938,True,False
LOT107146,COL2139,2025-03-05T19:42,Cable,Aluminium cable,CBL-AL,5,"55 kilo copper cable, purana",mr,voice,img/lots/107146.jpg,54.6,spring_balance,partially_dismantled,office_clearance,Mumbai,Vikhroli,19.067174,72.873274,5957.41,6341.79,CRT,0.603,False,True
LOT102020,COL2132,2025-03-06T07:11,LCD/LED panel,TV panel,LCD-TV,7,TV panel 43 kilo,mr,voice,img/lots/102020.jpg,42.9,estimated,partially_dismantled,household_pickup,Nashik,Nashik Road,19.99116,73.782768,1138.99,1372.8,Battery,0.491,True,False
LOT103789,COL2111,2025-03-06T08:04,LCD/LED panel,Backlight assembly,LCD-BLA,4,40 kilo LCD screen,hi,icon_keypad,img/lots/103789.jpg,39.6,spring_balance,burnt,small_shop,Pimpri-Chinchwad,Pimpri,18.680038,73.742188,1676.27,1983.96,LCD/LED panel,0.888,True,False
