trace_id,lot_id,txn_id,handover_ref,photo_refs,photo_reused_from_other_lot,scale_photo_ref,weight_kg,gps_lat,gps_lng,gps_accuracy_m,captured_at,device_offline_at_capture,synced_at,sync_lag_minutes,recycler_confirmed_at,confirmation_method,downstream_status,epr_credit_reference
TRC700086,LOT113172,TXN500096,KC-MMX9UA,img/lots/113172.jpg|img/handover/500086_0.jpg|img/handover/500086_1.jpg,False,img/scale/500086.jpg,31.1,19.892702,75.483491,13,2025-03-08T00:47,True,2025-03-08T14:21,814,2025-03-08T10:44,code_entry,segregated,EPR/MH/2026/21115
TRC700087,LOT103955,TXN500097,KC-AFLVUM,img/lots/103955.jpg|img/handover/500087_0.jpg|img/handover/500087_1.jpg|img/handover/500087_2.jpg,False,img/scale/500087.jpg,91.2,20.924287,79.001457,9,2025-03-06T14:44,True,2025-03-07T00:18,574,2025-03-07T07:04,qr_scan,awaiting_confirmation,EPR/MH/2025/53224
TRC700088,LOT118579,TXN500098,KC-U94NVH,img/lots/118579.jpg|img/handover/500088_0.jpg,False,img/scale/500088.jpg,2.8,19.961843,73.714173,11,2025-03-06T09:51,True,2025-03-06T19:32,581,,qr_scan,recovery_complete,
TRC700089,LOT107839,TXN500100,KC-LUVNJM,img/lots/107839.jpg|img/handover/500089_0.jpg|img/handover/500089_1.jpg,False,img/scale/500089.jpg,69.1,20.001793,73.786354,27,2025-03-06T05:25,False,2025-03-06T05:25,0,2025-03-06T11:35,qr_scan,awaiting_confirmation,EPR/MH/2025/25715
TRC700090,LOT104389,TXN500101,KC-PCNXLV,img/lots/104389.jpg|img/handover/500090_0.jpg,False,img/scale/500090.jpg,17.3,20.019415,73.748253,4,2025-03-07T20:11,False,2025-03-07T20:13,2,2025-03-08T11:39,qr_scan,awaiting_confirmation,
TRC700091,LOT105122,TXN500102,KC-F4NK79,img/lots/105122.jpg|img/handover/500091_0.jpg|img/handover/500091_1.jpg|img/handover/500091_2.jpg,False,img/scale/500091.jpg,29.4,18.600139,73.85014,14,2025-03-07T13:40,False,2025-03-07T13:42,2,2025-03-07T16:02,code_entry,received_at_facility,EPR/MH/2025/48959
TRC700092,LOT111501,TXN500103,KC-3NHWCM,img/lots/111501.jpg|img/handover/500092_0.jpg|img/handover/500092_1.jpg|img/handover/500092_2.jpg,False,img/scale/500092.jpg,44.5,19.892702,75.483491,9,2025-03-08T16:02,False,2025-03-08T16:05,3,2025-03-09T03:10,qr_scan,recovery_complete,EPR/MH/2025/11612
TRC700093,LOT100754,TXN500104,KC-9WEDYC,img/lots/100754.jpg|img/handover/500093_0.jpg,False,img/scale/500093.jpg,3.7,18.508503,73.926714,9,2025-03-07T15:29,True,2025-03-08T04:30,781,2025-03-08T00:17,spoken_code,recovery_complete,EPR/MH/2025/21456
TRC700094,LOT114045,TXN500105,KC-M7PERT,img/lots/114045.jpg|img/handover/500094_0.jpg|img/handover/500094_1.jpg,False,img/scale/500094.jpg,9.7,19.961843,73.714173,26,2025-03-07T22:19,True,2025-03-10T04:03,3224,2025-03-08T00:49,qr_scan,awaiting_confirmation,
TRC700095,LOT107055,TXN500106,KC-VE94LH,img/lots/107055.jpg|img/handover/500095_0.jpg,False,img/scale/500095.jpg,95.6,19.051579,72.877861,30,2025-03-08T19:30,False,2025-03-08T19:30,0,2025-03-09T01:39,spoken_code,recovery_complete,
TRC700096,LOT100070,TXN500107,KC-JC9ALP,img/lots/100070.jpg|img/handover/500096_0.jpg|img/handover/500096_1.jpg,False,img/scale/500096.jpg,2.5,19.870816,75.388885,16,2025-03-06T04:02,False,2025-03-06T04:02,0,2025-03-06T18:19,code_entry,recovery_complete,EPR/MH/2025/64961
TRC700097,LOT112578,TXN500108,KC-MJRM4Y,img/lots/112578.jpg|img/handover/500097_0.jpg,False,img/scale/500097.jpg,5.1,18.665448,73.756097,20,2025-03-07T12:42,False,2025-03-07T12:44,2,2025-03-08T06:37,qr_scan,recovery_complete,
TRC700098,LOT115872,TXN500109,KC-XDUULT,img/lots/115872.jpg|img/handover/500098_0.jpg|img/handover/500098_1.jpg|img/handover/500098_2.jpg,False,img/scale/500098.jpg,2.2,21.249439,78.918489,11,2025-03-06T09:10,False,2025-03-06T09:13,3,2025-03-06T17:13,qr_scan,sent_for_recovery,
TRC700099,LOT108777,TXN500110,KC-Y4WNKR,img/lots/108777.jpg|img/handover/500099_0.jpg,False,img/scale/500099.jpg,47.4,19.061762,73.088075,7,2025-03-06T21:17,False,2025-03-06T21:19,2,2025-03-07T14:56,code_entry,sent_for_recovery,EPR/MH/2025/76615
TRC700100,LOT106908,TXN500111,KC-D7MARK,img/lots/106908.jpg|img/handover/500100_0.jpg|img/handover/500100_1.jpg|img/handover/500100_2.jpg,False,img/scale/500100.jpg,16.2,18.610734,73.821535,32,2025-03-06T01:33,True,2025-03-09T23:25,5632,2025-03-06T02:46,code_entry,sent_for_recovery,EPR/MH/2025/62452
TRC700101,LOT117743,TXN500112,KC-W3Y9HN,img/lots/117743.jpg|img/handover/500101_0.jpg,False,img/scale/500101.jpg,25.3,19.067752,73.07251,26,2025-03-09T02:12,False,2025-03-09T02:12,0,2025-03-09T16:35,spoken_code,received_at_facility,EPR/MH/2026/96216
TRC700102,LOT116487,TXN500113,KC-9JDKML,img/lots/116487.jpg|img/handover/500102_0.jpg,False,img/scale/500102.jpg,24.5,19.892702,75.483491,58,2025-03-09T10:37,True,2025-03-09T19:49,552,2025-03-09T13:16,code_entry,recovery_complete,EPR/MH/2026/90177
TRC700103,LOT118219,TXN500114,KC-XLPH63,img/lots/109256.jpg|img/handover/500103_0.jpg,True,img/scale/500103.jpg,38.8,19.051579,72.877861,8,2025-03-07T00:56,False,2025-03-07T00:56,0,2025-03-07T05:08,qr_scan,recovery_complete,
TRC700104,LOT115607,TXN500115,KC-6KAEWJ,img/lots/115607.jpg|img/handover/500104_0.jpg|img/handover/500104_1.jpg,False,img/scale/500104.jpg,65.6,18.635023,73.817644,26,2025-03-08T10:49,True,2025-03-08T23:38,769,2025-03-08T15:15,qr_scan,recovery_complete,EPR/MH/2026/91782
TRC700105,LOT100905,TXN500116,KC-PMMREH,img/lots/100905.jpg|img/handover/500105_0.jpg,False,img/scale/500105.jpg,0.4,19.987342,73.74065,15,2025-03-07T16:36,True,2025-03-08T05:12,756,2025-03-08T02:25,qr_scan,received_at_facility,
TRC700106,LOT101389,TXN500117,KC-VNKNNL,img/lots/101389.jpg|img/handover/500106_0.jpg|img/handover/500106_1.jpg,False,img/scale/500106.jpg,39.4,19.976167,73.716182,21,2025-03-07T13:05,False,2025-03-07T13:06,1,2025-03-07T14:09,qr_scan,received_at_facility,EPR/MH/2026/25646
TRC700107,LOT100404,TXN500118,KC-PKDRAD,img/lots/100404.jpg|img/handover/500107_0.jpg|img/handover/500107_1.jpg,False,img/scale/500107.jpg,28.2,18.505354,73.914564,26,2025-03-09T01:42,False,2025-03-09T01:43,1,2025-03-09T09:55,qr_scan,awaiting_confirmation,EPR/MH/2026/78478
TRC700108,LOT117188,TXN500120,KC-UNPVCJ,img/lots/117188.jpg|img/handover/500108_0.jpg,False,img/scale/500108.jpg,20.3,19.130163,73.018162,11,2025-03-08T13:05,True,2025-03-09T01:44,759,2025-03-08T22:38,qr_scan,recovery_complete,EPR/MH/2026/48192
TRC700109,LOT115443,TXN500121,KC-C9UNJ7,img/lots/115443.jpg|img/handover/500109_0.jpg|img/handover/500109_1.jpg|img/handover/500109_2.jpg,False,img/scale/500109.jpg,9.6,19.061762,73.088075,11,2025-03-09T06:11,True,2025-03-09T19:53,822,2025-03-09T07:12,qr_scan,recovery_complete,EPR/MH/2025/15134
TRC700110,LOT100943,TXN500123,KC-7JDMHJ,img/lots/100943.jpg|img/handover/500110_0.jpg|img/handover/500110_1.jpg|img/handover/500110_2.jpg,False,img/scale/500110.jpg,54.4,19.130163,73.018162,34,2025-03-07T18:02,False,2025-03-07T18:03,1,2025-03-07T21:04,code_entry,segregated,EPR/MH/2025/65676
TRC700111,LOT104245,TXN500125,KC-4EEWP7,img/lots/104245.jpg|img/handover/500111_0.jpg|img/handover/500111_1.jpg|img/handover/500111_2.jpg,False,img/scale/500111.jpg,8.9,18.505498,73.917334,34,2025-03-08T09:45,False,2025-03-08T09:45,0,2025-03-08T10:44,qr_scan,segregated,EPR/MH/2025/94367
TRC700112,LOT118138,TXN500126,KC-4CFXPR,img/lots/118138.jpg|img/handover/500112_0.jpg,False,img/scale/500112.jpg,15.7,18.491869,73.946043,12,2025-03-08T12:58,False,2025-03-08T12:58,0,2025-03-08T14:08,qr_scan,sent_for_recovery,EPR/MH/2025/65789
TRC700113,LOT101530,TXN500127,KC-KNCLFW,img/lots/101530.jpg|img/handover/500113_0.jpg,False,img/scale/500113.jpg,9.1,18.795498,73.884911,5,2025-03-09T00:52,False,2025-03-09T00:52,0,2025-03-09T11:10,spoken_code,segregated,EPR/MH/2025/37072
TRC700114,LOT108345,TXN500128,KC-X6U99E,img/lots/108345.jpg|img/handover/500114_0.jpg,False,img/scale/500114.jpg,44.1,18.525282,73.926857,4,2025-03-06T15:02,False,2025-03-06T15:03,1,2025-03-07T03:06,qr_scan,awaiting_confirmation,EPR/MH/2026/86503
TRC700115,LOT118722,TXN500129,KC-KDKKEH,img/lots/118722.jpg|img/handover/500115_0.jpg,False,img/scale/500115.jpg,13.3,19.051579,72.877861,16,2025-03-08T23:11,True,2025-03-10T05:52,1841,2025-03-08T23:26,code_entry,awaiting_confirmation,
TRC700116,LOT118096,TXN500130,KC-NNN3V3,img/lots/118096.jpg|img/handover/500116_0.jpg,False,img/scale/500116.jpg,8.7,19.892702,75.483491,19,2025-03-07T04:49,False,2025-03-07T04:51,2,2025-03-07T20:29,spoken_code,segregated,EPR/MH/2026/46105
TRC700117,LOT106074,TXN500131,KC-7XPCLP,img/lots/106074.jpg|img/handover/500117_0.jpg,False,img/scale/500117.jpg,10.0,19.117684,73.009673,15,2025-03-09T23:15,False,2025-03-09T23:18,3,2025-03-10T13:03,code_entry,recovery_complete,EPR/MH/2026/97139
TRC700118,LOT106092,TXN500132,KC-ENUXUA,img/lots/106092.jpg|img/handover/500118_0.jpg|img/handover/500118_1.jpg,False,img/scale/500118.jpg,35.7,19.976167,73.716182,12,2025-03-07T04:23,False,2025-03-07T04:23,0,,code_entry,recovery_complete,EPR/MH/2026/43265
TRC700119,LOT116247,TXN500133,KC-6AYV6T,img/lots/116247.jpg|img/handover/500119_0.jpg|img/handover/500119_1.jpg,False,img/scale/500119.jpg,5.3,18.60717,73.817319,16,2025-03-06T18:38,False,2025-03-06T18:39,1,2025-03-06T23:15,qr_scan,awaiting_confirmation,EPR/MH/2025/10246
TRC700120,LOT103894,TXN500134,KC-VHRMEV,img/lots/103894.jpg|img/handover/500120_0.jpg,False,img/scale/500120.jpg,37.9,18.665448,73.756097,4,2025-03-09T05:43,False,2025-03-09T05:45,2,2025-03-09T19:37,code_entry,received_at_facility,
TRC700121,LOT111060,TXN500135,KC-6UVD74,img/lots/111060.jpg|img/handover/500121_0.jpg,False,img/scale/500121.jpg,18.9,21.09921,78.948538,12,2025-03-09T16:22,True,2025-03-10T06:22,840,2025-03-09T16:29,qr_scan,received_at_facility,EPR/MH/2026/58450
TRC700122,LOT102209,TXN500136,KC-647JXL,img/lots/102209.jpg|img/handover/500122_0.jpg|img/handover/500122_1.jpg|img/handover/500122_2.jpg,False,img/scale/500122.jpg,48.6,18.744455,73.854611,25,2025-03-06T21:01,False,2025-03-06T21:02,1,2025-03-07T10:49,code_entry,recovery_complete,EPR/MH/2026/39739
TRC700123,LOT114234,TXN500137,KC-FTJTE4,img/lots/114234.jpg|img/handover/500123_0.jpg|img/handover/500123_1.jpg,False,img/scale/500123.jpg,1.6,18.795498,73.884911,4,2025-03-09T23:08,False,2025-03-09T23:08,0,2025-03-10T08:39,qr_scan,awaiting_confirmation,EPR/MH/2026/90017
TRC700124,LOT111136,TXN500138,KC-VCE4C6,img/lots/111136.jpg|img/handover/500124_0.jpg,False,img/scale/500124.jpg,10.5,19.061762,73.088075,26,2025-03-07T22:57,False,2025-03-07T23:00,3,,qr_scan,awaiting_confirmation,EPR/MH/2025/27569
TRC700125,LOT102422,TXN500139,KC-YP47YX,img/lots/102422.jpg|img/handover/500125_0.jpg|img/handover/500125_1.jpg|img/handover/500125_2.jpg,False,img/scale/500125.jpg,66.1,18.508503,73.926714,8,2025-03-10T03:41,False,2025-03-10T03:43,2,2025-03-10T18:04,code_entry,segregated,EPR/MH/2025/78317
TRC700126,LOT102982,TXN500140,KC-XYYUCY,img/lots/102982.jpg|img/handover/500126_0.jpg|img/handover/500126_1.jpg,False,img/scale/500126.jpg,132.6,19.117684,73.009673,12,2025-03-06T17:31,True,2025-03-06T20:35,184,2025-03-07T05:44,code_entry,recovery_complete,EPR/MH/2025/35578
TRC700127,LOT115174,TXN500141,KC-TUMN4K,img/lots/115174.jpg|img/handover/500127_0.jpg|img/handover/500127_1.jpg,False,img/scale/500127.jpg,123.8,19.892702,75.483491,11,2025-03-07T16:56,True,2025-03-07T18:28,92,2025-03-08T10:00,qr_scan,recovery_complete,EPR/MH/2025/69731
TRC700128,LOT107146,TXN500142,KC-9HYDPX,img/lots/107146.jpg|img/handover/500128_0.jpg|img/handover/500128_1.jpg|img/handover/500128_2.jpg,False,img/scale/500128.jpg,53.1,19.197379,73.19812,12,2025-03-10T04:08,False,2025-03-10T04:09,1,2025-03-10T07:36,code_entry,segregated,EPR/MH/2026/66468
TRC700129,LOT103789,TXN500144,KC-UJJ4V4,img/lots/103789.jpg|img/handover/500129_0.jpg,False,img/scale/500129.jpg,37.4,18.624229,73.812682,27,2025-03-07T15:43,False,2025-03-07T15:45,2,2025-03-07T19:16,qr_scan,sent_for_recovery,
TRC700130,LOT113621,TXN500145,KC-4M4NWF,img/lots/113621.jpg|img/handover/500130_0.jpg|img/handover/500130_1.jpg,False,img/scale/500130.jpg,35.0,19.042535,73.082611,13,2025-03-07T20:15,False,2025-03-07T20:18,3,2025-03-08T03:50,qr_scan,sent_for_recovery,EPR/MH/2026/11100
TRC700131,LOT104241,TXN500146,KC-F9XNPE,img/lots/104241.jpg|img/handover/500131_0.jpg|img/handover/500131_1.jpg,False,img/scale/500131.jpg,30.6,21.249439,78.918489,26,2025-03-10T23:07,False,2025-03-10T23:09,2,2025-03-11T04:54,code_entry,received_at_facility,EPR/MH/2025/41164
TRC700132,LOT110779,TXN500147,KC-93AATL,img/lots/110779.jpg|img/handover/500132_0.jpg|img/handover/500132_1.jpg|img/handover/500132_2.jpg,False,img/scale/500132.jpg,123.3,19.051579,72.877861,20,2025-03-10T17:53,True,2025-03-11T00:54,421,2025-03-10T19:13,qr_scan,segregated,EPR/MH/2025/81650
TRC700133,LOT100987,TXN500148,KC-9DFAM4,img/lots/100987.jpg|img/handover/500133_0.jpg|img/handover/500133_1.jpg|img/handover/500133_2.jpg,False,img/scale/500133.jpg,15.2,19.117684,73.009673,22,2025-03-09T14:50,True,2025-03-10T04:07,797,2025-03-09T18:00,qr_scan,segregated,EPR/MH/2026/50336
TRC700134,LOT110712,TXN500149,KC-NWJHKP,img/lots/110712.jpg|img/handover/500134_0.jpg|img/handover/500134_1.jpg,False,img/scale/500134.jpg,71.5,19.042535,73.082611,17,2025-03-10T13:11,False,2025-03-10T13:11,0,2025-03-10T21:54,code_entry,recovery_complete,EPR/MH/2026/67000
TRC700135,LOT104844,TXN500150,KC-99DV3T,img/lots/104844.jpg|img/handover/500135_0.jpg|img/handover/500135_1.jpg,False,img/scale/500135.jpg,5.8,19.870816,75.388885,8,2025-03-08T07:46,False,2025-03-08T07:46,0,2025-03-08T08:24,spoken_code,received_at_facility,EPR/MH/2026/93324
TRC700136,LOT113574,TXN500151,KC-JUFX7A,img/lots/113574.jpg|img/handover/500136_0.jpg,False,img/scale/500136.jpg,12.1,19.051579,72.877861,18,2025-03-07T18:02,False,2025-03-07T18:05,3,2025-03-08T05:09,code_entry,awaiting_confirmation,EPR/MH/2025/69512
TRC700137,LOT106870,TXN500152,KC-794APK,img/lots/106870.jpg|img/handover/500137_0.jpg|img/handover/500137_1.jpg,False,img/scale/500137.jpg,56.2,19.870816,75.388885,7,2025-03-09T12:24,True,2025-03-10T00:07,703,2025-03-09T14:02,qr_scan,segregated,EPR/MH/2026/61744
TRC700138,LOT119556,TXN500154,KC-JA39NT,img/lots/119556.jpg|img/handover/500138_0.jpg|img/handover/500138_1.jpg,False,img/scale/500138.jpg,27.6,21.249439,78.918489,8,2025-03-08T11:52,False,2025-03-08T11:52,0,2025-03-09T01:40,code_entry,received_at_facility,EPR/MH/2026/77031
TRC700139,LOT117521,TXN500155,KC-UCX34D,img/lots/117521.jpg|img/handover/500139_0.jpg,False,img/scale/500139.jpg,50.2,19.053222,73.10613,40,2025-03-09T12:08,True,2025-03-09T14:00,112,2025-03-10T03:44,code_entry,sent_for_recovery,EPR/MH/2025/81107
TRC700140,LOT111880,TXN500157,KC-Y4EMNE,img/lots/111880.jpg|img/handover/500140_0.jpg|img/handover/500140_1.jpg,False,img/scale/500140.jpg,2.8,19.961843,73.714173,13,2025-03-07T16:49,False,2025-03-07T16:52,3,2025-03-08T04:23,qr_scan,received_at_facility,EPR/MH/2025/93752
TRC700141,LOT102183,TXN500158,KC-XRLMKL,img/lots/102183.jpg|img/handover/500141_0.jpg,False,img/scale/500141.jpg,7.9,19.961843,73.714173,9,2025-03-10T09:56,True,2025-03-10T17:44,468,2025-03-11T01:42,code_entry,received_at_facility,EPR/MH/2025/29559
TRC700142,LOT104042,TXN500159,KC-3Y9D6K,img/lots/104042.jpg|img/handover/500142_0.jpg|img/handover/500142_1.jpg,False,img/scale/500142.jpg,4.6,19.067752,73.07251,18,2025-03-09T01:03,True,2025-03-09T05:09,246,,code_entry,segregated,
TRC700143,LOT106456,TXN500160,KC-AK9VKY,img/lots/106456.jpg|img/handover/500143_0.jpg|img/handover/500143_1.jpg|img/handover/500143_2.jpg,False,img/scale/500143.jpg,6.1,19.05694,72.918592,21,2025-03-10T16:40,False,2025-03-10T16:41,1,2025-03-10T23:19,qr_scan,recovery_complete,EPR/MH/2026/73885
TRC700144,LOT114295,TXN500161,KC-7AR7YC,img/lots/114295.jpg|img/handover/500144_0.jpg,False,img/scale/500144.jpg,11.6,19.872958,75.461709,56,2025-03-07T16:34,False,2025-03-07T16:35,1,2025-03-08T06:35,qr_scan,segregated,
TRC700145,LOT115192,TXN500162,KC-7AXFH4,img/lots/115192.jpg|img/handover/500145_0.jpg|img/handover/500145_1.jpg,False,img/scale/500145.jpg,117.8,18.795498,73.884911,24,2025-03-10T05:39,True,2025-03-14T20:22,6643,2025-03-10T06:42,qr_scan,recovery_complete,EPR/MH/2026/90663
TRC700146,LOT100192,TXN500163,KC-YAV93M,img/lots/100192.jpg|img/handover/500146_0.jpg|img/handover/500146_1.jpg|img/handover/500146_2.jpg,False,img/scale/500146.jpg,3.9,21.127708,78.961071,13,2025-03-07T21:03,False,2025-03-07T21:03,0,2025-03-08T11:23,spoken_code,segregated,EPR/MH/2025/40922
TRC700147,LOT113472,TXN500164,KC-ARCELX,img/lots/113472.jpg|img/handover/500147_0.jpg|img/handover/500147_1.jpg,False,img/scale/500147.jpg,127.3,18.795498,73.884911,12,2025-03-09T21:47,False,2025-03-09T21:49,2,2025-03-09T22:20,code_entry,recovery_complete,EPR/MH/2026/97643
TRC700148,LOT103279,TXN500166,KC-NM9LTR,img/lots/103279.jpg|img/handover/500148_0.jpg|img/handover/500148_1.jpg|img/handover/500148_2.jpg,False,img/scale/500148.jpg,32.3,18.795498,73.884911,24,2025-03-08T03:22,True,2025-03-12T23:01,6939,2025-03-08T05:03,qr_scan,sent_for_recovery,EPR/MH/2025/62363
TRC700149,LOT107682,TXN500167,KC-7C9UCL,img/lots/107682.jpg|img/handover/500149_0.jpg|img/handover/500149_1.jpg,False,img/scale/500149.jpg,5.5,19.220159,73.168645,10,2025-03-09T21:45,True,2025-03-10T05:22,457,2025-03-09T22:13,code_entry,awaiting_confirmation,
TRC700150,LOT105132,TXN500168,KC-AHDLNR,img/lots/105132.jpg|img/handover/500150_0.jpg|img/handover/500150_1.jpg|img/handover/500150_2.jpg,False,img/scale/500150.jpg,24.2,19.09417,72.984504,17,2025-03-09T07:38,True,2025-03-13T11:56,6018,2025-03-10T02:25,qr_scan,received_at_facility,EPR/MH/2025/76357
TRC700151,LOT107037,TXN500169,KC-77CVTX,img/lots/107037.jpg|img/handover/500151_0.jpg|img/handover/500151_1.jpg|img/handover/500151_2.jpg,False,img/scale/500151.jpg,21.6,20.924287,79.001457,23,2025-03-09T03:43,False,2025-03-09T03:45,2,2025-03-09T11:02,code_entry,segregated,EPR/MH/2026/86417
TRC700152,LOT101041,TXN500170,KC-46WJEW,img/lots/101041.jpg|img/handover/500152_0.jpg|img/handover/500152_1.jpg,False,img/scale/500152.jpg,3.1,18.624229,73.812682,16,2025-03-08T10:38,False,2025-03-08T10:41,3,2025-03-08T18:52,code_entry,segregated,EPR/MH/2026/53621
TRC700153,LOT100725,TXN500171,KC-H7AX6Y,img/lots/100725.jpg|img/handover/500153_0.jpg|img/handover/500153_1.jpg|img/handover/500153_2.jpg,False,img/scale/500153.jpg,78.0,21.224069,78.915987,17,2025-03-09T19:24,False,2025-03-09T19:27,3,2025-03-09T22:51,qr_scan,awaiting_confirmation,EPR/MH/2026/72918
TRC700154,LOT105954,TXN500172,KC-KPTC4J,img/lots/105954.jpg|img/handover/500154_0.jpg|img/handover/500154_1.jpg,False,img/scale/500154.jpg,12.9,21.234049,78.898754,4,2025-03-10T06:32,True,2025-03-10T14:39,487,,spoken_code,segregated,
TRC700155,LOT115959,TXN500173,KC-XCN4RW,img/lots/115959.jpg|img/handover/500155_0.jpg|img/handover/500155_1.jpg,False,img/scale/500155.jpg,16.3,19.130163,73.018162,5,2025-03-11T04:08,True,2025-03-11T16:29,741,2025-03-11T23:48,qr_scan,received_at_facility,EPR/MH/2026/64162
TRC700156,LOT103293,TXN500174,KC-763W4K,img/lots/103293.jpg|img/handover/500156_0.jpg|img/handover/500156_1.jpg|img/handover/500156_2.jpg,False,img/scale/500156.jpg,50.3,19.197379,73.19812,25,2025-03-09T22:31,True,2025-03-10T10:08,697,2025-03-10T05:13,qr_scan,recovery_complete,EPR/MH/2025/38731
TRC700157,LOT112491,TXN500175,KC-7UFNLC,img/lots/112491.jpg|img/handover/500157_0.jpg|img/handover/500157_1.jpg,False,img/scale/500157.jpg,42.9,18.496782,73.904909,37,2025-03-09T20:28,True,2025-03-12T23:21,4493,2025-03-09T21:39,qr_scan,recovery_complete,EPR/MH/2026/54282
TRC700158,LOT106994,TXN500176,KC-KKJCLP,img/lots/106994.jpg|img/handover/500158_0.jpg|img/handover/500158_1.jpg,False,img/scale/500158.jpg,20.5,19.220159,73.168645,10,2025-03-09T12:00,True,2025-03-09T17:03,303,2025-03-10T06:19,qr_scan,segregated,
TRC700159,LOT118261,TXN500177,KC-HJ7YR9,img/lots/118261.jpg|img/handover/500159_0.jpg,False,img/scale/500159.jpg,102.0,19.959929,73.779865,15,2025-03-08T07:24,False,2025-03-08T07:24,0,2025-03-09T03:16,code_entry,recovery_complete,EPR/MH/2026/92945
TRC700160,LOT100521,TXN500179,KC-X4XFAU,img/lots/100521.jpg|img/handover/500160_0.jpg,False,img/scale/500160.jpg,13.7,21.127708,78.961071,18,2025-03-10T15:10,True,2025-03-10T22:52,462,2025-03-10T20:09,code_entry,recovery_complete,
TRC700161,LOT115536,TXN500180,KC-D6KJU3,img/lots/115536.jpg|img/handover/500161_0.jpg|img/handover/500161_1.jpg,False,img/scale/500161.jpg,49.7,19.05,72.861409,16,2025-03-08T00:08,True,2025-03-08T11:54,706,2025-03-08T13:34,spoken_code,segregated,EPR/MH/2025/81899
TRC700162,LOT102788,TXN500181,KC-7DDHUN,img/lots/102788.jpg|img/handover/500162_0.jpg|img/handover/500162_1.jpg,False,img/scale/500162.jpg,19.0,18.756525,74.254744,17,2025-03-11T12:47,False,2025-03-11T12:49,2,2025-03-12T04:37,qr_scan,recovery_complete,EPR/MH/2026/30685
TRC700163,LOT110913,TXN500183,KC-TR6EV9,img/lots/110913.jpg|img/handover/500163_0.jpg|img/handover/500163_1.jpg,False,img/scale/500163.jpg,10.8,19.884991,75.415283,17,2025-03-08T04:42,False,2025-03-08T04:44,2,2025-03-08T13:18,spoken_code,recovery_complete,
TRC700164,LOT100762,TXN500184,KC-6VFMJT,img/lots/100762.jpg|img/handover/500164_0.jpg|img/handover/500164_1.jpg|img/handover/500164_2.jpg,False,img/scale/500164.jpg,7.1,18.508243,73.922807,20,2025-03-11T19:20,False,2025-03-11T19:23,3,2025-03-12T02:09,spoken_code,received_at_facility,EPR/MH/2026/53886
TRC700165,LOT101145,TXN500185,KC-9AXJHK,img/lots/101145.jpg|img/handover/500165_0.jpg|img/handover/500165_1.jpg,False,img/scale/500165.jpg,10.8,19.870816,75.388885,37,2025-03-11T09:44,True,2025-03-11T13:05,201,,code_entry,segregated,EPR/MH/2026/53883
TRC700166,LOT107865,TXN500186,KC-7H4LDC,img/lots/107865.jpg|img/handover/500166_0.jpg,False,img/scale/500166.jpg,19.8,21.234049,78.898754,6,2025-03-11T05:44,True,2025-03-11T16:15,631,2025-03-11T22:51,spoken_code,recovery_complete,EPR/MH/2026/65358
TRC700167,LOT115162,TXN500187,KC-MDATF7,img/lots/115162.jpg|img/handover/500167_0.jpg,False,img/scale/500167.jpg,6.3,19.870816,75.388885,12,2025-03-11T04:38,False,2025-03-11T04:39,1,2025-03-11T21:45,qr_scan,segregated,EPR/MH/2025/77929
TRC700168,LOT105031,TXN500188,KC-AHHAVJ,img/lots/105031.jpg|img/handover/500168_0.jpg,False,img/scale/500168.jpg,11.3,21.234049,78.898754,8,2025-03-09T17:31,False,2025-03-09T17:31,0,2025-03-09T20:49,code_entry,received_at_facility,
